label	1st	2nd	3rd	4th	5th
มัสมั่นไก่	ต้มข่าไก่ (0.99)	แกงป่าไก่ (0.98)	แกงเขียวหวานไก่ (0.93)	ผัดไทยไก่ (0.93)	ลาบไก่ (0.92)
ห่อหมกทะเล	ผัดไทยทะเล (0.92)	แกงส้มทะเล (0.89)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.86)	กะเพราทะเล (0.85)	ข้าวผัดทะเล (0.83)
กะเพราหมู	แกงป่าหมู (0.92)	แกงเขียวหวานหมูพริกขี้หนู (0.92)	แกงเขียวหวานหมู (0.92)	หมูสะเต๊ะ (0.91)	หมูแดดเดียว (0.91)
กุ้งแช่น้ำปลา	ข้าวผัดน้ำพริกเผาปลาหมึก (0.74)	ข้าวผัดน้ำพริกเผากุ้ง (0.73)	กต.ผัดแกงเขียวหวานกุ้ง (0.73)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.73)	ข้าวผัดเขียวหวานกุ้ง (0.73)
ข้าวราดกะเพราเจ	กะเพราหมูสับเจ (0.83)	กะเพราหมูกรอบเจ (0.83)	ข้าวราดกะเพราหมูกรอบ (0.81)	หมูกรอบเจคั่วพริกเกลือ (0.81)	ผัดผักสี่สหายเจ (0.79)
น้ำมะพร้าว	น้ำมะตูม (0.92)	น้ำขิง (0.92)	น้ำมะพร้าวปั่น (0.92)	น้ำกระเจี๊ยบ (0.91)	น้ำเก็กฮวยรสน้ำผึ้ง (0.91)
น้ำใบเตย	น้ำมะตูม (0.95)	น้ำกระเจี๊ยบ (0.94)	น้ำขิง (0.94)	น้ำปลาเห็ดฟาง (0.92)	น้ำเก็กฮวยรสน้ำผึ้ง (0.92)
ข้าวผัดหมู	ข้าวผัดเขียวหวานหมู (1.00)	ข้าวผัดน้ำพริกเผาหมู (0.99)	ข้าวผัดซีอิ๊วหมู (0.95)	กต.ผัดแกงเขียวหวานหมู (0.93)	แกงเขียวหวานหมู (0.93)
น้ำตะไคร้	น้ำส้มคั้น (0.57)	น้ำอัญชัญมะนาวโซดา (0.56)	น้ำมะนาวโซดา (0.53)	น้ำอัญชัญมะนาว (0.53)	น้ำเขียวมะนาวโซดา (0.52)
เฉาก๊วยลูกชิดขนุน	มะพร้าวอ่อนหวานเย็น (0.65)	สาคูแคนตาลูป (0.64)	เฉาก๊วย นมชมพู (0.63)	มะยงชิดลอยแก้ว (0.63)	มะม่วงกวน (0.62)
ไอศกรีมกะทิสด	ไอศครีมวานิลา (0.71)	ไอศครีมช็อกโกแลต (0.69)	แกงเลียงกุ้งสด (0.68)	ส้มตำกุ้งสด (0.68)	ผัดไทยกุ้งสด (0.67)
น้ำตะไคร้ร้อน	โอวัลตินร้อน (0.97)	ออส่วนกระทะร้อน (0.81)	น้ำขิงร้อน (0.73)	น้ำมะตูมร้อน (0.72)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.62)
น้ำมะตูม	น้ำกระเจี๊ยบ (0.98)	น้ำขิง (0.98)	น้ำเก็กฮวยรสน้ำผึ้ง (0.96)	น้ำใบเตย (0.95)	น้ำปลาเห็ดฟาง (0.95)
ข้าวหมูกรอบคั่วพริกเกลือไข่เป็ดดาว	หมูกรอบผัดพริกเกลือ (0.80)	เต้าหู้ผัดพริกกระเทียม (0.79)	ข้าวผัดพริกสดไก่ (0.78)	แกงส้มชะอมไข่กุ้ง (0.77)	เนื้อปลากะพงทอดพริกไทยดำ (0.77)
ปลากะพงผัดฉ่า	ปลากะพงแป๊ะซะ (1.00)	ปลากะพงสามรส (1.00)	แกงส้มปลากะพง ตัว (0.95)	ปลากะพงมหัสจรรย์ (0.94)	ปลากะพงนึ่งบ๊วย (0.93)
แพนงหมู	หมูสะเต๊ะ (0.86)	หมูสะเด็ด (0.86)	แกงป่าหมู (0.85)	หมูแดดเดียว (0.85)	หมูน้ำตก (0.84)
ข้าวหน้าหมูทอดกระเทียม	ข้าวหน้าปลาหมึกทอดกระเทียม (0.94)	ข้าวหน้ากุ้งทอดกระเทียม (0.93)	หมูทอดกระเทียมพริกไทย (0.92)	ข้าวหน้าไก่ทอดกระเทียม (0.89)	ข้าวราดกะเพราหมู (0.89)
ต้มยำโป๊ะแตก	ต้มยำรวมมิตร (0.91)	ยำวุ้นเส้น (0.74)	ยำวุ้นเส้นพม่า (0.74)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.72)	ยำกุนเชียง (0.72)
ไข่ชะอมทอด	ปลาทูทอด (0.89)	ทอดมันปลา (0.86)	แกงส้มปลาช่อน ทอด (0.85)	ลาบทอด (0.85)	ผัดไทยเกี๊ยวทอด (0.84)
ไข่ตุ๋นต้มยำทะเลหม้อไฟ	ผัดไทยทะเล (0.90)	ข้าวผัดทะเล (0.88)	ยำทะเล (0.87)	กต.ทะเลน้ำพริกเผา (0.86)	ห่อหมกทะเล (0.86)
โรตีแกงเขียวหวานหมู	แกงเขียวหวานหมู (0.98)	กต.ผัดแกงเขียวหวานหมู (0.98)	แกงเขียวหวานหมูพริกขี้หนู (0.96)	ผัดไทยหมู (0.94)	แกงป่าหมู (0.94)
ปลาหมึกผัดผงกระหรี่	ข้าวผัดผงกระหรี่ปลาหมึก (0.94)	ปูนิ่มผัดผงกระหรี่ (0.93)	ข้าวผัดผงกระหรี่กุ้ง (0.89)	ข้าวผัดผงกระหรี่ไก่ (0.88)	ข้าวผัดผงกระหรี่หมู (0.87)
แกงส้มกุ้ง	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.74)	ข้าวผัดน้ำพริกลงเรือ (0.74)	ผัดผักรวมมิตรหมูกรอบ (0.72)	หมูกรอบผัดพริกเกลือ (0.72)	ข้าวผัดน้ำพริกหนุ่ม (0.72)
ไก่ผัดเม็ดมะม่วงหิมพานต์	ผัดมะกะโรนีไก่ (0.94)	เส้นหมี่ผัดกะเฉดไก่ (0.90)	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.88)	ข้าวผัดน้ำพริกเผาไก่ (0.87)	ปลาหมึกผัดไข่เค็ม (0.87)
ยำผักบุ้งกรอบ	ยำชะพลูกรอบ (0.97)	ยำกุนเชียง (0.83)	ยำตะไคร้ (0.82)	ยำไส้กรอก (0.82)	ยำหอยนางรม (0.82)
ขาหมูทอดส้มตำ	น้ำพริกหนุ่มหมูทอด (0.95)	หมูทอดกระเทียมพริกไทย (0.89)	ปลาช่อนทอดส้มตำ (0.89)	โรตีแกงเขียวหวานหมู (0.88)	ข้าวหน้าหมูทอดกระเทียม (0.88)
ยำทะเล	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.87)	ผัดไทยทะเล (0.84)	แกงส้มทะเล (0.83)	ข้าวผัดทะเล (0.83)	ห่อหมกทะเล (0.80)
ต้มแซ่บหมูเด้ง	ต้มแซ่บหมูนุ่ม (0.98)	ต้มแซ่บกระดูกหมู (0.96)	ต้มแซบกระดูกหมูอ่อน (0.92)	แกงป่าหมู (0.91)	หมูสะเด็ด (0.91)
ชาดำเย็น	ชาจีน (0.77)	ชามะนาว (0.70)	โกโก้เย็น (0.69)	โอวัลตินเย็น (0.67)	ไอศครีมชาไทย (0.59)
ปลาทูทอด	ทอดมันปลา (0.96)	ผัดไทยเกี๊ยวทอด (0.93)	ลาบทอด (0.92)	ปลาช่อนทอดส้มตำ (0.90)	น้ำพริกกะปิปลาทูทอด (0.90)
แกงจืดเต้าหู้สาหร่ายเจ	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.97)	เต้าหู้ผัดกะเพราเจ (0.94)	เต้าหู้ทอดเจ (0.87)	ต้มยำเห็ดเจ (0.87)	เต้าหู้ผัดถั่วงอกเจ (0.87)
ต้มโคล้งปลาดุกฟู	ยำปลาดุกฟู (0.76)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.63)	ปลาช่อนแป๊ะซะ (0.55)	พล่าปลาช่อน (0.55)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.55)
ก๋วยเตี๋ยวราดหน้าเจ	กต.ผัดไทยเจ (0.96)	กต.ต้มยำเจ (0.95)	กต.หลอดเจ (0.94)	ส้มตำเจ (0.85)	ต้มยำเจ (0.84)
ขนมจีบปลากราย	แกงป่าปลากราย (0.98)	แกงเขียวหวานลูกชิ้นปลากราย (0.93)	ปลาเปรี้ยวหวาน (0.89)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.89)	ข้าวผัดเขียวหวานปลากราย (0.88)
มะพร้าวอ่อนหวานเย็น	สาคูแคนตาลูป (0.66)	มะยงชิดลอยแก้ว (0.66)	ไอศครีมวานิลา (0.65)	เฉาก๊วย ลูกชิด ขนุน (0.65)	มะม่วงมะพร้าวปั่น (0.63)
แปะก๋วยกระปุก	แปะก๋วยซอง (0.95)	แปะก๋วย 3 กระปุก (0.95)	แปะก๋วย 3 ซอง (0.95)	ไก่ห่อใบเตย (0.41)	ผัดไทยห่อไข่ (0.40)
น้ำมะนาว	น้ำมะนาวโซดา (0.97)	น้ำเขียวมะนาวโซดา (0.97)	น้ำอัญชัญมะนาว (0.95)	น้ำแดงมะนาวโซดา (0.95)	น้ำอัญชัญมะนาวโซดา (0.93)
พล่าปลาช่อน	ปลาช่อนแป๊ะซะ (0.91)	ปลาช่อนแดดเดียว (0.88)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.74)	พล่ากุ้ง (0.73)	แกงส้มปลากะพง ตัว (0.73)
หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.89)	ปลาหมึกทอดกระเทียมพริกไทย (0.80)	กุ้งทอดกระเทียมพริกไทย (0.79)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.78)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.78)
แกงเขียวหวานหมู	กต.ผัดแกงเขียวหวานหมู (0.99)	โรตีแกงเขียวหวานหมู (0.98)	แกงเขียวหวานหมูพริกขี้หนู (0.98)	แกงป่าหมู (0.97)	ผัดไทยหมู (0.95)
ก๋วยเตี๋ยวหลอดทรงเครื่อง	กต.ทรงเครื่อง (0.93)	กต.หลอดลุยสวน (0.93)	กต.หมูสับ (0.89)	กต.ราดหน้าปลาหมึก (0.84)	กต.ผัดขี้เมาหมู (0.82)
ปลาหมึกทอดกระเทียมพริกไทย	กุ้งทอดกระเทียมพริกไทย (0.94)	หมูทอดกระเทียมพริกไทย (0.92)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.90)	ปลาหมึกผัดกระเทียม (0.90)	ปลากะพงทอดกระเทียม (0.90)
พล่ากุ้ง	พล่ากุ้งใหญ่ (0.99)	แกงป่ากุ้ง (0.98)	ต้มข่ากุ้ง (0.97)	ทอดมันกุ้ง (0.97)	กุ้งแกะ 5 ตัว (0.96)
ต้มยำเนื้อปลากะพง	ต้มข่าเนื้อปลากะพง (0.98)	เนื้อปลากะพงสามรส (0.98)	กะเพราเนื้อปลากะพง (0.97)	เนื้อปลากะพงมะนาว (0.95)	แกงส้มเนื้อปลากะพง ทอด (0.94)
หมูกรอบผัดพริกเกลือ	เต้าหู้ผัดพริกกระเทียม (0.93)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.93)	กะหล่ำปลีผัดน้ำปลา (0.93)	ผัดผักรวมมิตรหมูกรอบ (0.91)	ปลาหมึกผัดไข่เค็ม (0.90)
ก๋วยเตี๋ยวต้มยำกุ้งน้ำข้น	เต้าหู้น้ำแดง (0.81)	น้ำเก็กฮวยรสน้ำผึ้ง (0.79)	น้ำมะตูม (0.79)	น้ำขิง (0.79)	น้ำกระเจี๊ยบ (0.79)
ข้าวผัดกระเทียม	ปลาหมึกผัดกระเทียม (0.87)	เต้าหู้ผัดพริกกระเทียม (0.87)	ไก่ทอดกระเทียมพริกไทย (0.86)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.83)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.83)
แปะก๋วยซอง	แปะก๋วย 3 ซอง (0.96)	แปะก๋วย 3 กระปุก (0.96)	แปะก๋วยกระปุก (0.95)	ไก่ห่อใบเตย (0.41)	ผัดไทยห่อไข่ (0.37)
แกงส้มปลากะพงตัว	ปลากะพงผัดฉ่า (0.95)	ปลากะพงสามรส (0.95)	ปลากะพงแป๊ะซะ (0.95)	แกงส้มปลาทูน่า (0.94)	ปลากะพงนึ่งบ๊วย (0.90)
แกงส้มผักรวม	ผัดผักรวมมิตร (0.71)	ผัดผักรวมมิตรหมูกรอบ (0.69)	ผัดเห็ดรวม (0.69)	ผัดผักรวมมิตรกุ้ง (0.68)	แกงส้มชะอมไข่ (0.67)
ต้มข่าเนื้อปลากะพง	เนื้อปลากะพงสามรส (1.00)	ต้มยำเนื้อปลากะพง (0.98)	กะเพราเนื้อปลากะพง (0.97)	เนื้อปลากะพงมะนาว (0.96)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.94)
คะน้าปลาเค็ม	คะน้าหมูกรอบ (0.87)	ผัดผักรวมมิตรหมูกรอบ (0.69)	แกงจืดผักกาดขาวหมูสับ (0.67)	ผัดผักรวมมิตร (0.66)	ผัดผักรวมมิตรกุ้ง (0.65)
กะเพราปลาหมึก	กะเพราหมูกรอบ (0.84)	ปลาหมึกแดดเดียว (0.84)	กะเพรากุ้ง (0.83)	ข้าวราดกะเพราปลาหมึก (0.83)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.82)
นมชมพู	เฉาก๊วย นมชมพู (0.91)	ผักกาดขาวน้ำมันหอย (0.49)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.47)	เนื้อปลากะพงมะนาว (0.45)	ข้าวผัดผงกระหรี่เนื้อ (0.44)
ปลากะพงนึ่งซีอิ๊ว	ปลากะพงนึ่งบ๊วย (0.96)	ปลากะพงนึ่งมะนาว (0.93)	ปลากะพงสามรส (0.90)	ปลากะพงผัดฉ่า (0.90)	ปลากะพงแป๊ะซะ (0.90)
ข้าวหน้าคอหมูย่างไข่ดองซีอิ๊ว	ข้าวหน้าหมูทอดกระเทียม (0.89)	ข้าวราดกะเพราหมูชาบู (0.88)	ข้าวราดกะเพราหมู (0.88)	ข้าวราดหน้าหมูน้ำมันหอย (0.87)	กต.ผัดซีอิ๊วหมู (0.85)
ก๋วยเตี๋ยวผัดไทยเจ	กต.ต้มยำเจ (0.97)	กต.ราดหน้าเจ (0.96)	กต.หลอดเจ (0.95)	ส้มตำเจ (0.87)	ต้มยำเจ (0.85)
แกงเขียวหวานเจ	ผัดกะเพราเจ (0.96)	ต้มยำเจ (0.96)	ห่อหมกเจ (0.95)	ทอดมันข้าวโพดเจ (0.94)	ส้มตำเจ (0.94)
ปลากะพงมหัสจรรย์	ปลากะพงแป๊ะซะ (0.95)	ปลากะพงสามรส (0.94)	ปลากะพงผัดฉ่า (0.94)	แกงส้มปลากะพง ตัว (0.89)	ปลากะพงนึ่งบ๊วย (0.87)
ก๋วยเตี๋ยวทรงเครื่อง	กต.หลอดทรงเครื่อง (0.93)	กต.หมูสับ (0.93)	กต.หลอดลุยสวน (0.87)	กต.ราดหน้าปลาหมึก (0.86)	กต.ผัดขี้เมาหมู (0.85)
ผัดเห็ดรวม	ผัดผักรวมมิตร (0.84)	กะหล่ำปลีผัดน้ำปลา (0.84)	ผัดผักรวมมิตรหมูกรอบ (0.82)	ผัดเห็ดรวมเจ (0.82)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.82)
กุ้งส่วน	กุ้งแกะ 5 ตัว (0.93)	กุ้งกระเบื้อง (0.93)	ต้มข่ากุ้ง (0.93)	แกงป่ากุ้ง (0.93)	ทอดมันกุ้ง (0.93)
น้ำส้มคั้น	น้ำตะไคร้ (0.57)	กาแฟเย็น (0.56)	กาแฟร้อน (0.55)	มะพร้าวอ่อนหวานเย็น (0.52)	น้ำผึ้งมะนาว (0.50)
ก๋วยเตี๋ยวราดหน้าปลากะพง	กต.ราดหน้ากุ้ง (0.90)	กต.ราดหน้าปลาหมึก (0.88)	ปลากะพงผัดฉ่า (0.88)	ปลากะพงสามรส (0.87)	กต.ผัดขี้เมากุ้ง (0.87)
ข้าวราดกะเพราหมูชาบู	ข้าวราดกะเพราหมู (1.00)	ข้าวราดกะเพราหมูกรอบ (0.93)	ข้าวราดกะเพราไก่ (0.93)	ข้าวราดกะเพราปลาหมึก (0.92)	ข้าวราดกะเพรากุ้ง (0.91)
กุ้งทอดกระเทียมพริกไทย	ปลาหมึกทอดกระเทียมพริกไทย (0.94)	ข้าวหน้ากุ้งทอดกระเทียม (0.93)	ปลากะพงทอดกระเทียม (0.92)	กุ้งนึ่งกระเทียม (0.91)	หมูทอดกระเทียมพริกไทย (0.91)
ข้าวผัดปู	ข้าวผัดหนำเลี้ยบ (0.84)	ข้าวผัดหมูยอ (0.84)	ข้าวผัดกุนเชียง (0.83)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.81)	สลัดปู (0.80)
ทอดมันปลา	ปลาทูทอด (0.96)	ลาบทอด (0.91)	ผัดไทยเกี๊ยวทอด (0.90)	ไข่ชะอมทอด 7 ชิ้น (0.86)	แกงส้มปลาช่อน ทอด (0.85)
น้ำสับปะรดปั่น	น้ำแคนตาลูปปั่น (0.99)	น้ำแตงโมปั่น (0.99)	น้ำลิ้นจี่ปั่น (0.99)	น้ำแก้วมังกรปั่น (0.97)	น้ำมะพร้าวปั่น (0.95)
แพนงกุ้ง	พล่ากุ้ง (0.86)	กุ้งแกะ 5 ตัว (0.86)	ต้มข่ากุ้ง (0.86)	แกงป่ากุ้ง (0.86)	ทอดมันกุ้ง (0.85)
แกงส้มเนื้อปลากะพงทอด	แกงส้มเนื้อปลากะพง ไม่ทอด (1.00)	เนื้อปลากะพงทอดพริกไทยดำ (0.97)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.95)	ต้มยำเนื้อปลากะพง (0.94)	ต้มข่าเนื้อปลากะพง (0.94)
เอ็นหมูน้ำแดง	เต้าหู้น้ำแดงเจ (0.50)	ต้มยำเอ็นหมู (0.44)	ยำเอ็นหมู (0.44)	เต้าหู้น้ำแดง (0.42)	โค้กซีโร่ (0.39)
ข้าวหน้าไก่ทอดกระเทียม	ข้าวหน้าปลาหมึกทอดกระเทียม (0.89)	ข้าวหน้าหมูทอดกระเทียม (0.89)	ข้าวหน้ากุ้งทอดกระเทียม (0.88)	ข้าวราดกะเพราปลาหมึก (0.81)	ข้าวหน้าไก่ (0.81)
กะเพราไก่	แกงป่าไก่ (0.90)	ต้มข่าไก่ (0.90)	แกงเขียวหวานไก่ (0.90)	มัสมั่นไก่ (0.88)	ผัดไทยไก่ (0.88)
เมี่ยงเห็ด	ข้าวอบเห็ดหอม (0.94)	ต้มโคล้งเห็ดฟาง (0.93)	ยำเห็ดฟาง (0.82)	ยำเห็ดเข็มทอง (0.77)	ผัดเห็ดเข็มทองน้ำมันหอย (0.69)
โรตีแกงเขียวหวานไก่	กต.ผัดแกงเขียวหวานไก่ (0.97)	แกงเขียวหวานไก่ (0.97)	ผัดไทยไก่ (0.93)	ต้มยำไก่ (0.92)	แกงป่าไก่ (0.92)
ข้าวราดกะเพราไก่	ข้าวราดกะเพราหมู (0.94)	ข้าวราดกะเพราหมูชาบู (0.93)	ข้าวราดกะเพราปลาหมึก (0.93)	ข้าวราดกะเพราหมูกรอบ (0.92)	ข้าวราดกะเพรากุ้ง (0.91)
ต้มยำรวมมิตร	ต้มยำโป๊ะแตก (0.91)	แกงจืดรวมมิตร (0.84)	ผัดผักรวมมิตรหมูกรอบ (0.72)	ยำวุ้นเส้นพม่า (0.70)	ยำวุ้นเส้น (0.70)
ส้มตำเจ	ห่อหมกเจ (0.94)	แกงเขียวหวานเจ (0.94)	ผัดกะเพราเจ (0.94)	หมี่ซั่วเจ (0.94)	ต้มยำเจ (0.93)
ก๋วยเตี๋ยวราดหน้าทะเล	กต.ทะเลน้ำพริกเผา (0.95)	กต.ราดหน้าปลาหมึก (0.86)	ผัดไทยทะเล (0.83)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.83)	กต.ทรงเครื่อง (0.81)
แพนงเนื้อ	แกงป่าเนื้อ (0.86)	เนื้อแดดเดียว (0.85)	เนื้อน้ำตก (0.85)	ลาบเนื้อ (0.84)	แกงเขียวหวานเนื้อ (0.82)
ผัดผักบุ้งไฟแดง	กะหล่ำปลีผัดน้ำปลา (0.94)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.93)	ผัดผักรวมมิตร (0.90)	ปลาหมึกผัดไข่เค็ม (0.89)	ผัดผักรวมมิตรหมูกรอบ (0.89)
น้ำอัญชัญมะนาว	น้ำอัญชัญมะนาวโซดา (0.98)	น้ำมะนาว (0.95)	น้ำเขียวมะนาวโซดา (0.93)	น้ำมะนาวโซดา (0.93)	น้ำอัญชัญ (0.92)
ก๋วยเตี๋ยวราดหน้าไก่	กต.ผัดขี้เมาไก่ (0.97)	กต.ราดหน้าหมูนุ่ม (0.90)	กต.ราดหน้าปลาหมึก (0.89)	ผัดไทยไก่ (0.88)	กต.ผัดขี้เมาหมู (0.87)
ก๋วยเตี๋ยวทะเลน้ำพริกเผา	กต.ราดหน้าทะเล (0.95)	ผัดไทยทะเล (0.87)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.86)	ข้าวผัดทะเล (0.81)	กต.หมูสับ (0.80)
น้ำขิงร้อน	น้ำมะตูมร้อน (0.99)	น้ำขิง (0.92)	น้ำกระเจี๊ยบ (0.90)	น้ำมะตูม (0.90)	น้ำเก็กฮวยรสน้ำผึ้ง (0.89)
สลัดไข่	ไข่พะโล้ (0.83)	ผัดไทยห่อไข่ (0.80)	สลัดผักสด (0.79)	ข้าวผัดไข่ (0.79)	สลัดทูน่า (0.77)
สาคูแคนตาลูป	มะยงชิดลอยแก้ว (0.70)	ข้าวอบสับปะรด (0.69)	ข้าวอบสัปปะรด (0.69)	มะม่วงกวน (0.67)	ลิ้นจี่ลอยแก้ว (0.66)
ต้มข่าเห็ดเจ	ผัดกะเพราเห็ดเจ (0.99)	ต้มยำเห็ดเจ (0.96)	เห็ดสี่สหายเจ (0.95)	ยำเห็ดฟางเจ (0.92)	เต้าหู้ผัดกะเพราเจ (0.88)
น้ำปลาเห็ดฟาง	น้ำกระเจี๊ยบ (0.95)	น้ำมะตูม (0.95)	น้ำขิง (0.94)	น้ำใบเตย (0.92)	น้ำเก็กฮวยรสน้ำผึ้ง (0.92)
เส้นหมี่ผัดกะเฉดเจ	ผัดผักบุ้ง เจ (0.91)	เต้าหู้ผัดถั่วงอกเจ (0.91)	ผัดขนมผักกาดเจ (0.90)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.90)	ผัดคะน้าเจ (0.90)
ลาบหมู	ลาบวุ้นเส้นหมู (0.96)	แกงป่าหมู (0.96)	หมูสะเต๊ะ (0.94)	หมูแดดเดียว (0.94)	แกงเขียวหวานหมู (0.93)
ชาไทย	เฉาก๊วย ชาไทย (0.96)	ไอศครีมชาไทย (0.89)	ชาจีน (0.82)	ชาดำเย็น (0.56)	ส้มตำไทย (0.54)
แกงจืดเต้าหู้วุ้นเส้นหมูสับ	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.93)	แกงจืดหมูสับสาหร่าย (0.89)	แกงจืดผักกาดขาวหมูสับ (0.88)	ข้าวต้มหมูสับ (0.83)	แกงจืดไข่น้ำ (0.83)
ข้าวราดกะเพราเนื้อชัคโรล	ข้าวราดไข่เจียวเนื้อปู (0.93)	ข้าวราดกะเพราเนื้อปลากะพง (0.92)	ข้าวราดกะเพราปลาหมึก (0.88)	ข้าวราดกะเพราหมูกรอบ (0.88)	กะเพราเนื้อ (0.87)
แกงเขียวหวานเนื้อ	แกงเขียวหวานเนื้อพริกขี้หนู (0.98)	โรตีแกงเขียวหวานเนื้อ (0.97)	แกงป่าเนื้อ (0.97)	เนื้อแดดเดียว (0.95)	ลาบเนื้อ (0.94)
แพนงไก่	มัสมั่นไก่ (0.81)	ต้มข่าไก่ (0.81)	แกงป่าไก่ (0.81)	แพนงหมู (0.80)	ลาบไก่ (0.79)
สลัดปู	ข้าวผัดปู (0.80)	คาปูชิโน่ (0.77)	สลัดแฮม (0.74)	สลัดผักสด (0.73)	สลัดทูน่า (0.71)
ส้มตำคอหมูย่าง	คอหมูย่าง (0.96)	ยำคอหมูย่าง (0.94)	ลาบหมู (0.90)	แกงป่าหมู (0.89)	หมูสะเต๊ะ (0.88)
เนื้อปูผัดพริกไทยดำ	เนื้อปูผัดผงกะหรี่ (0.95)	ปูนิ่มผัดพริกไทยดำ (0.94)	ข้าวผัดพริกสดเนื้อ (0.88)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.88)	หมูกรอบผัดพริกเกลือ (0.86)
ข้าวราดกะเพราเนื้อปลากะพง	กะเพราเนื้อปลากะพง (0.95)	เนื้อปลากะพงทอดพริกไทยดำ (0.92)	เนื้อปลากะพงมะนาว (0.92)	ข้าวราดกะเพราเนื้อชัคโรล (0.92)	เนื้อปลากะพงนึ่งมะนาว (0.92)
น้ำเก็กฮวยรสน้ำผึ้ง	น้ำขิง (0.96)	น้ำกระเจี๊ยบ (0.96)	น้ำมะตูม (0.96)	น้ำใบเตย (0.92)	น้ำมะนาว (0.92)
พล่ากุ้งใหญ่	พล่ากุ้ง (0.99)	ต้มข่ากุ้ง (0.96)	แกงป่ากุ้ง (0.96)	ทอดมันกุ้ง (0.96)	กุ้งแกะ 5 ตัว (0.95)
หมูทอดกระเทียมพริกไทย	ข้าวหน้าหมูทอดกระเทียม (0.92)	ปลาหมึกทอดกระเทียมพริกไทย (0.92)	กุ้งทอดกระเทียมพริกไทย (0.91)	ขาหมูทอดส้มตำ (0.89)	น้ำพริกหนุ่มหมูทอด (0.88)
น้ำมะนาวโซดา	น้ำเขียวมะนาวโซดา (0.99)	น้ำมะนาว (0.97)	น้ำแดงมะนาวโซดา (0.97)	น้ำอัญชัญมะนาวโซดา (0.96)	น้ำอัญชัญมะนาว (0.93)
ข้าวราดกะเพราปลาหมึก	ข้าวราดกะเพราหมูกรอบ (0.95)	ข้าวราดกะเพรากุ้ง (0.95)	ข้าวราดกะเพราไก่ (0.93)	ข้าวราดกะเพราหมู (0.92)	ข้าวราดกะเพราหมูชาบู (0.92)
กุ้งส่วนกะทะร้อน	กุ้งส่วน (0.88)	ต้มข่ากุ้ง (0.86)	แกงป่ากุ้ง (0.86)	ข้าวต้มกุ้ง (0.85)	พล่ากุ้งใหญ่ (0.85)
ผัดไทยเกี๊ยวทอด	ปลาทูทอด (0.93)	ปลาช่อนทอดส้มตำ (0.91)	ลาบทอด (0.91)	ทอดมันปลา (0.90)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.88)
ยำผักบุ้งกรอบเจ	ยำวุ้นเส้นเจ (0.91)	ยำเห็ดฟางเจ (0.85)	ผัดผักบุ้ง เจ (0.84)	ต้มยำเจ (0.83)	ผัดขนมผักกาดเจ (0.83)
กาแฟร้อน	กาแฟเย็น (0.79)	ลาเต้ (0.57)	น้ำส้มคั้น (0.55)	โอวัลตินเย็น (0.52)	ไอศครีมช็อกโกแลต (0.52)
เฉาก๊วยชาไทย	ชาไทย (0.96)	ไอศครีมชาไทย (0.93)	ชาจีน (0.82)	ชามะนาว (0.60)	ชาดำเย็น (0.59)
ลาบวุ้นเส้นหมู	ลาบหมู (0.96)	แกงเขียวหวานหมู (0.92)	แกงป่าหมู (0.92)	ผัดไทยหมู (0.91)	กต.ผัดแกงเขียวหวานหมู (0.91)
ก๋วยเตี๋ยวราดหน้ากุ้ง	กต.ผัดขี้เมากุ้ง (0.98)	กต.ราดหน้าปลาหมึก (0.92)	กต.ราดหน้าปลากะพง (0.90)	ข้าวต้มกุ้ง (0.89)	ผัดไทยกุ้งแม่น้ำ (0.89)
