label	1st	2nd	3rd	4th	5th
ชาจีน	ชามะนาว (0.77)	ขนมจีบปลากราย (0.77)	ปลาช่อนนึ่งมะนาว (0.76)	ปอเปี๊ยะบานาน่าลีฟ (0.76)	ชาดำเย็น (0.74)
เต้าหู้น้ำแดง	เต้าหู้น้ำแดงเจ (0.98)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.93)	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.92)	แกงจืดเต้าหู้สาหร่ายเจ (0.90)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.90)
ปลาดอรี่ขี้เมากะเพรากรอบ	ปลาดุกฟูขี้เมากะเพรากรอบ (0.97)	ข้าวราดกะเพราหมูกรอบ (0.96)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.96)	ข้าวราดกะเพราเนื้อปลากะพง (0.95)	ข้าวราดกะเพราเนื้อชัคโรล (0.94)
เส้นหมี่ผัดกะเฉดกุ้ง	เส้นหมี่ผัดกะเฉด (0.98)	เส้นหมี่ผัดกะเฉดไก่ (0.97)	เส้นหมี่ผัดกะเฉดหมู (0.97)	เส้นหมี่ผัดกะเฉดเจ (0.96)	เส้นหมี่ผัดกะเฉดทะเล (0.96)
ซี่โครงขลุกขลิก	ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว (0.85)	ข้าวผัดผงกระหรี่ปลาหมึก (0.84)	แกงเลียงกุ้งสด (0.84)	พล่ากุ้ง (0.84)	ต้มโคล้งปลาดุกฟู (0.84)
ทะเลรวมผัดฉ่า	ข้าวผัดทะเล (0.93)	ข้าวผัดกระเทียม (0.92)	เส้นหมี่ผัดกะเฉดทะเล (0.91)	ข้าวราดกะเพราทะเล (0.90)	ปลาหมึกผัดกระเทียม (0.89)
น้ำส้มปั่น	น้ำส้มคั้น (0.96)	น้ำมะนาวปั่น (0.92)	ยำวุ้นเส้นพม่า (0.92)	น้ำสับปะรดปั่น (0.92)	น้ำมะพร้าวปั่น (0.92)
เส้นหมี่ผัดกะเฉดหมู	เส้นหมี่ผัดกะเฉด (0.98)	เส้นหมี่ผัดกะเฉดกุ้ง (0.97)	เส้นหมี่ผัดกะเฉดไก่ (0.97)	เส้นหมี่ผัดกะเฉดเจ (0.97)	เส้นหมี่ผัดกะเฉดทะเล (0.96)
มัสมั่นไก่	มะม่วงปั่น (0.87)	เส้นหมี่ผัดกะเฉดไก่ (0.86)	ไก่ผัดเม็ดมะม่วงหิมพานต์ (0.86)	ผัดไทยกุ้งแม่น้ำ (0.85)	น้ำแก้วมังกรปั่น (0.85)
ห่อหมกทะเล	ห่อหมกเจ (0.92)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.88)	ข้าวหน้าหมูทอดกระเทียม (0.87)	ข้าวอบเห็ดหอม (0.86)	ข้าวหน้าไก่ทอดกระเทียม (0.86)
กะเพราหมู	กะเพราหมูกรอบ (0.95)	ข้าวราดกะเพราหมู (0.95)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.94)	กะเพราปลาหมึก (0.94)	กะเพราหมูกรอบเจ (0.94)
กุ้งแช่น้ำปลา	แกงส้มปลาทูน่า (0.92)	น้ำแก้วมังกรปั่น (0.92)	แกงป่ากุ้ง (0.91)	ต้มข่าเนื้อปลากะพง (0.91)	ต้มยำเนื้อปลากะพง (0.91)
ข้าวราดกะเพราเจ	ข้าวราดกะเพราทะเล (0.98)	ข้าวราดกะเพราไก่ (0.97)	ข้าวราดกะเพราหมู (0.96)	ข้าวราดกะเพรากุ้ง (0.96)	ข้าวราดกะเพราเนื้อปลากะพง (0.96)
น้ำมะพร้าว	น้ำมะพร้าวปั่น (0.96)	มะม่วงมะพร้าวปั่น (0.93)	น้ำมะนาว (0.92)	น้ำผึ้งมะนาว (0.92)	ข้าวต้มเนื้อปลากระพง (0.92)
น้ำใบเตย	เนื้อน้ำตก (0.86)	ยำวุ้นเส้นเจ (0.85)	ยำวุ้นเส้น (0.84)	น้ำกระเจี๊ยบ (0.84)	ข้าวผัดหนำเลี้ยบ (0.84)
ข้าวผัดหมู	ข้าวผัดเขียวหวานหมู (0.95)	ข้าวผัดปู (0.94)	ข้าวผัดซีอิ๊วหมู (0.94)	ข้าวผัดน้ำพริกเผาหมู (0.94)	ข้าวผัดพริกสดหมู (0.94)
น้ำตะไคร้	น้ำตะไคร้ร้อน (0.97)	ยำตะไคร้ (0.94)	น้ำมะพร้าว (0.87)	น้ำมะพร้าวปั่น (0.87)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.87)
เฉาก๊วย ลูกชิด ขนุน	แกงเขียวหวานลูกชิ้นปลากราย (0.94)	ข้าวผัดกุนเชียง (0.92)	แกงเขียวหวานเนื้อพริกขี้หนู (0.91)	กต.ผัดแกงเขียวหวานกุ้ง (0.91)	กุ้งผัดพริกขี้หนูสวน (0.91)
ไอศครีมกะทิสด	ซี่โครงหมูทอดกระเทียมพริกไทย (0.92)	หมูทอดกระเทียมพริกไทย (0.91)	ปลาหมึกทอดกระเทียมพริกไทย (0.91)	ไก่ทอดกระเทียมพริกไทย (0.91)	กุ้งทอดกระเทียมพริกไทย (0.91)
น้ำตะไคร้ร้อน	น้ำตะไคร้ (0.97)	น้ำมะพร้าวปั่น (0.89)	น้ำขิงร้อน (0.89)	น้ำมะพร้าว (0.89)	ต้มยำกุ้ง ยอดมะพร้าวอ่อน (0.89)
น้ำมะตูม	หมูน้ำตก (0.90)	ต้มยำเอ็นหมู (0.89)	น้ำมะพร้าว (0.88)	ต้มแซ่บหมูนุ่ม (0.87)	น้ำมะนาว (0.87)
ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว	หมูกรอบเจคั่วพริกเกลือ (0.95)	ข้าวราดไข่เจียวหมูสับ (0.94)	ข้าวราดไข่เจียวเนื้อปู (0.94)	ข้าวราดกะเพราเนื้อชัคโรล (0.93)	ข้าวผัดพริกสดปลาหมึก (0.93)
ปลากะพงผัดฉ่า	กต.ราดหน้าปลากะพง (0.91)	ข้าวผัดพริกสดปลาหมึก (0.91)	ปลากะพงทอดน้ำปลา (0.91)	ข้าวผัดผงกระหรี่ปลาหมึก (0.91)	ข้าวผัดปลาหมึก (0.90)
แพนงหมู	เอ็นหมูน้ำแดง (0.86)	แกงเขียวหวานหมูพริกขี้หนู (0.86)	แกงป่าหมู (0.86)	แพนงกุ้ง (0.85)	น้ำพริกหนุ่มหมูทอด (0.84)
ข้าวหน้าหมูทอดกระเทียม	ข้าวหน้าปลาหมึกทอดกระเทียม (0.98)	ข้าวหน้ากุ้งทอดกระเทียม (0.98)	ข้าวหน้าไก่ทอดกระเทียม (0.98)	ข้าวราดหน้าหมูน้ำมันหอย (0.95)	ข้าวผัดกระเทียม (0.94)
ต้มยำโป๊ะแตก	ต้มยำไก่ (0.89)	ต้มยำเนื้อปลากะพง (0.88)	ยำตะไคร้ (0.88)	กต.ต้มยำเจ (0.87)	ต้มยำกุ้ง (0.87)
ไข่ชะอมทอด 7 ชิ้น	ปลาช่อนทอดส้มตำ (0.91)	แกงส้มปลาช่อน ทอด (0.90)	ปูนิ่มทอดกรอบ (0.88)	แกงส้มชะอมไข่ (0.87)	ทอดมันกุ้ง (0.87)
ไข่ตุ๋นต้มยำทะเลหม้อไฟ	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.92)	ข้าวหน้าไก่ทอดกระเทียม (0.91)	ส้มตำไข่เค็ม (0.90)	ต้มยำเนื้อปลากะพง (0.90)	ต้มยำเอ็นหมู (0.90)
โรตีแกงเขียวหวานหมู	แกงเขียวหวานหมู (0.97)	แกงเขียวหวานหมูพริกขี้หนู (0.97)	โรตีแกงเขียวหวานไก่ (0.97)	โรตีแกงเขียวหวานเนื้อ (0.96)	กต.ผัดแกงเขียวหวานหมู (0.96)
ปลาหมึกผัดผงกระหรี่	ข้าวผัดผงกระหรี่ปลาหมึก (0.99)	ข้าวผัดผงกระหรี่หมู (0.96)	ปูนิ่มผัดผงกระหรี่ (0.95)	ข้าวผัดผงกระหรี่ไก่ (0.95)	ปลาหมึกผัดกระเทียม (0.94)
แกงส้มกุ้ง	แกงส้มชะอมไข่กุ้ง (0.95)	แกงป่ากุ้ง (0.93)	แพนงกุ้ง (0.91)	แกงเลียงกุ้งสด (0.91)	แกงส้มผักรวม (0.91)
ไก่ผัดเม็ดมะม่วงหิมพานต์	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.99)	แกงเผ็ดยอดมะพร้าวหมู (0.93)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.92)	ปลาหมึกผัดไข่เค็ม (0.92)	ปลาหมึกผัดกระเทียม (0.91)
ยำผักบุ้งกรอบ	ยำผักบุ้งกรอบเจ (0.97)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.90)	กุ้งกระเบื้อง (0.89)	กุ้งผัดหนำเลี๊ยบ (0.88)	ข้าวผัดน้ำพริกเผากุ้ง (0.88)
ขาหมูทอดส้มตำ	ส้มตำคอหมูย่าง (0.93)	ข้าวต้มหมูสับ (0.92)	ข้าวหน้าหมูทอดกระเทียม (0.91)	ต้มยำเอ็นหมู (0.90)	น้ำพริกหนุ่มหมูทอด (0.89)
ยำทะเล	น้ำทะเล (0.89)	ผัดไทยทะเล (0.86)	ปลากะพงทอดกระเทียม (0.83)	กต.ทะเลน้ำพริกเผา (0.82)	ปลาหมึกทอดกระเทียมพริกไทย (0.81)
ต้มแซ่บหมูเด้ง	ต้มแซ่บกระดูกหมู (0.93)	ต้มแซ่บหมูนุ่ม (0.92)	เต้าหู้น้ำแดงเจ (0.91)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.90)	ต้มแซบกระดูกหมูอ่อน (0.90)
ชาดำเย็น	ยำเห็ดฟาง (0.87)	ยำกุนเชียง (0.86)	น้ำปลาเห็ดฟาง (0.86)	ผัดเห็ดเข็มทองน้ำมันหอย (0.86)	ยำเห็ดฟางเจ (0.86)
ปลาทูทอด	ทอดมันปลา (0.90)	ลาบทอด (0.89)	น้ำพริกกะปิปลาทูทอด (0.87)	ปลากะพงทอดน้ำปลา (0.86)	ลาบทอดเจ (0.86)
แกงจืดเต้าหู้สาหร่ายเจ	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.98)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.97)	เต้าหู้ผัดกะเพราเจ (0.94)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.93)	เต้าหู้น้ำแดงเจ (0.93)
ต้มโคล้งปลาดุกฟู	ต้มข่าเนื้อปลากะพง (0.91)	แกงส้มปลากะพง ตัว (0.91)	ข้าวต้มเนื้อปลากระพง (0.91)	ต้มยำเนื้อปลากะพง (0.90)	ข้าวผัดพริกสดปลาหมึก (0.90)
กต.ราดหน้าเจ	กต.ราดหน้าทะเล (0.96)	กต.ราดหน้าเนื้อ (0.95)	กต.ราดหน้าไก่ (0.95)	กต.ราดหน้าปลาหมึก (0.94)	กต.ราดหน้ากุ้ง (0.94)
ขนมจีบปลากราย	ปลาดุกฟูขี้เมากะเพรากรอบ (0.92)	แกงเขียวหวานลูกชิ้นปลากราย (0.92)	ปลาดอรี่ขี้เมากะเพรากรอบ (0.92)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.91)	ปลากะพงมหัสจรรย์ (0.90)
มะพร้าวอ่อนหวานเย็น	ข้าวราดหน้าเนื้อน้ำมันหอย (0.94)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.93)	เนื้อปลากะพงนึ่งมะนาว (0.93)	ข้าวราดหน้าหมูน้ำมันหอย (0.92)	ปลาช่อนนึ่งมะนาว (0.92)
แปะก๋วยกระปุก	แปะก๋วย 3 กระปุก (0.99)	แปะก๋วยซอง (0.90)	ปลากะพงแป๊ะซะ (0.88)	แปะก๋วย 3 ซอง (0.87)	กะเพรากุ้ง (0.87)
น้ำมะนาว	น้ำมะนาวปั่น (0.96)	น้ำมะนาวโซดา (0.95)	น้ำผึ้งมะนาว (0.94)	น้ำมะพร้าวปั่น (0.92)	น้ำมะพร้าว (0.92)
พล่าปลาช่อน	ปลาช่อนนึ่งมะนาว (0.92)	ปลากะพงทอดน้ำปลา (0.90)	ปอเปี๊ยะบานาน่าลีฟ (0.89)	ปลาช่อนแป๊ะซะ (0.88)	ปลาช่อนทอดส้มตำ (0.88)
หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.97)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.96)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.94)	ปูนิ่มทอดกระเทียม (0.93)	ไข่เจียวหอยนางรม (0.92)
แกงเขียวหวานหมู	โรตีแกงเขียวหวานหมู (0.97)	แกงเขียวหวานหมูพริกขี้หนู (0.97)	กต.ผัดแกงเขียวหวานหมู (0.96)	แกงเขียวหวานกุ้ง (0.96)	แกงเขียวหวานไก่ (0.95)
กต.หลอดทรงเครื่อง	กต.ทรงเครื่อง (0.97)	หมูกรอบเจคั่วพริกเกลือ (0.89)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.88)	เนื้อปลากะพงทอดพริกไทยดำ (0.88)	น้ำพริกลงเรือ (0.88)
ปลาหมึกทอดกระเทียมพริกไทย	หมูทอดกระเทียมพริกไทย (0.98)	กุ้งทอดกระเทียมพริกไทย (0.98)	ไก่ทอดกระเทียมพริกไทย (0.97)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.97)	ปลากะพงทอดกระเทียม (0.97)
พล่ากุ้ง	พล่ากุ้งใหญ่ (0.94)	ลาบกุ้ง (0.92)	ต้มข่ากุ้ง (0.92)	แกงป่ากุ้ง (0.91)	ต้มข่าเนื้อปลากะพง (0.91)
ต้มยำเนื้อปลากะพง	ต้มข่าเนื้อปลากะพง (0.98)	ข้าวต้มเนื้อปลากระพง (0.97)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.95)	แกงส้มเนื้อปลากะพง ทอด (0.95)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.95)
หมูกรอบผัดพริกเกลือ	หมูกรอบเจคั่วพริกเกลือ (0.97)	ผัดผักรวมมิตรหมูกรอบ (0.93)	กะเพราหมูกรอบ (0.93)	ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว (0.93)	กะเพราหมูกรอบเจ (0.92)
กต.ต้มยำกุ้งน้ำข้น	ต้มยำกุ้ง (0.96)	ข้าวต้มกุ้ง (0.93)	ต้มข่ากุ้ง (0.92)	ต้มยำเนื้อปลากะพง (0.91)	น้ำเก็กฮวยรสน้ำผึ้ง (0.91)
ข้าวผัดกระเทียม	เต้าหู้ผัดพริกกระเทียม (0.95)	ข้าวหน้ากุ้งทอดกระเทียม (0.95)	ข้าวหน้าไก่ทอดกระเทียม (0.94)	ปลาหมึกผัดกระเทียม (0.94)	ข้าวผัดเขียวหวานปลากราย (0.94)
แปะก๋วยซอง	แปะก๋วย 3 ซอง (0.98)	แปะก๋วยกระปุก (0.90)	มะยงชิดลอยแก้ว (0.90)	แปะก๋วย 3 กระปุก (0.89)	แกงเขียวหวานยอดมะพร้าวเจ (0.89)
แกงส้มปลากะพง ตัว	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.94)	แกงส้มเนื้อปลากะพง ทอด (0.93)	ข้าวต้มเนื้อปลากระพง (0.93)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.93)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.92)
แกงส้มผักรวม	ผัดผักรวมมิตรกุ้ง (0.92)	แกงส้มปลากะพง ตัว (0.91)	แกงส้มกุ้ง (0.91)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.90)	แกงส้มชะอมไข่กุ้ง (0.90)
ต้มข่าเนื้อปลากะพง	ข้าวต้มเนื้อปลากระพง (0.98)	ต้มยำเนื้อปลากะพง (0.98)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.96)	ข้าวราดกะเพราเนื้อปลากะพง (0.95)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.95)
คะน้าปลาเค็ม	ข้าวราดกะเพราเนื้อปลากะพง (0.89)	ต้มข่าเนื้อปลากะพง (0.89)	ข้าวราดกะเพราเนื้อชัคโรล (0.89)	ข้าวต้มเนื้อปลากระพง (0.89)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.89)
กะเพราปลาหมึก	ข้าวราดกะเพราปลาหมึก (0.97)	กะเพราหมู (0.94)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.94)	ปลาหมึกผัดกระเทียม (0.94)	ข้าวราดกะเพราเนื้อปลากะพง (0.93)
นมชมพู	เฉาก๊วย นมชมพู (0.87)	น้ำมะตูม (0.81)	แพนงหมู (0.81)	น้ำพริกหนุ่มหมูทอด (0.80)	ต้มแซ่บหมูนุ่ม (0.79)
ปลากะพงนึ่งซีอิ๊ว	ปลากะพงนึ่งบ๊วย (0.95)	เนื้อปลากะพงนึ่งมะนาว (0.94)	ปลากะพงนึ่งมะนาว (0.94)	ข้าวผัดซีอิ๊วปลาหมึก (0.91)	ต้มข่าเนื้อปลากะพง (0.91)
ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว	ข้าวผัดซีอิ๊วปลาหมึก (0.94)	ข้าวผัดซีอิ๊วหมู (0.93)	ข้าวหน้ากุ้งทอดกระเทียม (0.93)	คอหมูย่าง (0.93)	ข้าวราดไข่เจียวหมูสับ (0.93)
กต.ผัดไทยเจ	ผัดไทยเกี๊ยวทอด (0.89)	ผัดไทยไก่ (0.87)	ผัดไทยทะเล (0.87)	กต.ผัดซีอิ๊วเจ (0.86)	กต.ผัดแกงเขียวหวานไก่ (0.86)
แกงเขียวหวานเจ	แกงเขียวหวานเนื้อ (0.96)	แกงเขียวหวานไก่ (0.96)	แกงเขียวหวานหมู (0.95)	แกงเขียวหวานกุ้ง (0.95)	แกงเขียวหวานยอดมะพร้าวเจ (0.95)
ปลากะพงมหัสจรรย์	ปลาหมึกผัดกระเทียม (0.92)	ปลากะพงสามรส (0.92)	ปลากะพงทอดกระเทียม (0.92)	ข้าวผัดพริกสดปลาหมึก (0.91)	กะเพราปลาหมึก (0.91)
กต.ทรงเครื่อง	กต.หลอดทรงเครื่อง (0.97)	น้ำพริกลงเรือ (0.88)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.87)	หมูกรอบเจคั่วพริกเกลือ (0.86)	กุ้งนึ่งกระเทียม (0.86)
ผัดเห็ดรวม	ผัดเห็ดรวมเจ (0.97)	ผัดกะเพราเห็ดเจ (0.90)	เห็ดรวมทอดเจ (0.90)	ผัดผักรวมมิตรเจ (0.89)	ผัดผักรวมมิตรหมู (0.88)
กุ้งส่วน	กุ้งส่วนกะทะร้อน (0.93)	ลาบวุ้นเส้นกุ้ง (0.93)	กุ้งอบวุ้นเส้น (0.92)	ยำคะน้ากุ้งสด (0.89)	กุ้งแช่น้ำปลา (0.89)
น้ำส้มคั้น	น้ำส้มปั่น (0.96)	ยำวุ้นเส้น (0.90)	ยำวุ้นเส้นพม่า (0.90)	น้ำมะพร้าวปั่น (0.89)	น้ำแก้วมังกรปั่น (0.89)
กต.ราดหน้าปลากะพง	กต.ราดหน้าปลาหมึก (0.97)	กต.ราดหน้ากุ้ง (0.96)	กต.ราดหน้าทะเล (0.95)	ข้าวราดกะเพราปลาหมึก (0.95)	ข้าวราดกะเพราเนื้อปลากะพง (0.94)
ข้าวราดกะเพราหมูชาบู	ข้าวราดกะเพราหมู (0.98)	ข้าวราดกะเพราหมูกรอบ (0.97)	ข้าวราดกะเพราปลาหมึก (0.95)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.95)	ข้าวราดกะเพรากุ้ง (0.94)
กุ้งทอดกระเทียมพริกไทย	ไก่ทอดกระเทียมพริกไทย (0.98)	หมูทอดกระเทียมพริกไทย (0.98)	ปลาหมึกทอดกระเทียมพริกไทย (0.98)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.97)	ปลากะพงทอดกระเทียม (0.96)
ข้าวผัดปู	ข้าวผัดหมู (0.94)	ข้าวผัดกุ้ง (0.92)	ข้าวผัดน้ำพริกเผาหมู (0.92)	ข้าวผัดเจ (0.91)	ข้าวผัดไก่ (0.91)
ทอดมันปลา	ปลาช่อนทอดส้มตำ (0.92)	แกงส้มปลาช่อน ทอด (0.92)	ปลากะพงทอดน้ำปลา (0.90)	ปลาทูทอด (0.90)	ทอดมันกุ้ง (0.90)
น้ำสับปะรดปั่น	น้ำส้มปั่น (0.92)	น้ำมะนาวปั่น (0.91)	น้ำแคนตาลูปปั่น (0.91)	น้ำมะพร้าวปั่น (0.91)	ข้าวอบสัปปะรด (0.90)
แพนงกุ้ง	แกงส้มกุ้ง (0.91)	แกงป่ากุ้ง (0.91)	แกงเลียงกุ้งสด (0.89)	แกงส้มปลากะพง ตัว (0.88)	แกงเขียวหวานกุ้ง (0.88)
แกงส้มเนื้อปลากะพง ทอด	แกงส้มเนื้อปลากะพง ไม่ทอด (0.99)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.98)	แกงส้มปลาช่อน ทอด (0.95)	เนื้อปลากะพงทอดพริกไทยดำ (0.95)	ต้มยำเนื้อปลากะพง (0.95)
เอ็นหมูน้ำแดง	ผัดเห็ดเข็มทองน้ำมันหอย (0.93)	ยำเอ็นหมู (0.92)	ต้มยำเอ็นหมู (0.92)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.91)	หมูน้ำมันหอย (0.90)
ข้าวหน้าไก่ทอดกระเทียม	ข้าวหน้ากุ้งทอดกระเทียม (0.98)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.98)	ข้าวหน้าหมูทอดกระเทียม (0.98)	ข้าวผัดกระเทียม (0.94)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.94)
กะเพราไก่	ข้าวราดกะเพราไก่ (0.95)	กะเพรากุ้ง (0.92)	กะเพราปลาหมึก (0.91)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.90)	ข้าวราดกะเพราเนื้อปลากะพง (0.90)
เมี่ยงเห็ด	ยำเห็ดฟางเจ (0.91)	ต้มยำเห็ดเจ (0.91)	ยำเห็ดเข็มทอง (0.90)	ต้มข่าเห็ดเจ (0.90)	เห็ดสี่สหายเจ (0.89)
โรตีแกงเขียวหวานไก่	แกงเขียวหวานไก่ (0.97)	โรตีแกงเขียวหวานหมู (0.97)	โรตีแกงเขียวหวานเนื้อ (0.96)	กต.ผัดแกงเขียวหวานไก่ (0.96)	แกงเขียวหวานกุ้ง (0.95)
ข้าวราดกะเพราไก่	ข้าวราดกะเพรากุ้ง (0.97)	ข้าวราดกะเพราเจ (0.97)	ข้าวราดกะเพราปลาหมึก (0.96)	ข้าวราดกะเพราหมู (0.96)	ข้าวราดกะเพราเนื้อปลากะพง (0.96)
ต้มยำรวมมิตร	ผัดผักรวมมิตรหมู (0.87)	ผัดผักรวมมิตรหมูกรอบ (0.86)	ต้มยำกุ้ง ยอดมะพร้าวอ่อน (0.86)	ผัดผักรวมมิตรกุ้ง (0.86)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.86)
ส้มตำเจ	ต้มยำเจ (0.93)	กต.ต้มยำเจ (0.89)	ส้มตำไข่เค็ม (0.89)	ต้มยำเห็ดเจ (0.87)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.86)
กต.ราดหน้าทะเล	กต.ราดหน้าเจ (0.96)	กต.ราดหน้าปลากะพง (0.95)	กต.ราดหน้าปลาหมึก (0.95)	กต.ราดหน้าเนื้อ (0.94)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.94)
แพนงเนื้อ	เนื้อน้ำตก (0.88)	แกงเขียวหวานเนื้อ (0.88)	เอ็นหมูน้ำแดง (0.88)	แกงส้มเนื้อปลากะพง ทอด (0.87)	แกงเขียวหวานเนื้อพริกขี้หนู (0.86)
ผัดผักบุ้งไฟแดง	ผัดผักกะเฉดไฟแดง (0.94)	ผัดผักบุ้ง เจ (0.93)	ผัดไทยกุ้งสด (0.91)	กุ้งผัดหน่อไม้ฝรั่ง (0.88)	ผัดไทยกุ้งแม่น้ำ (0.88)
น้ำอัญชัญมะนาว	น้ำอัญชัญมะนาวโซดา (0.97)	น้ำอัญชัญ (0.93)	น้ำมะนาวปั่น (0.91)	น้ำมะนาว (0.90)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.89)
กต.ราดหน้าไก่	กต.ราดหน้ากุ้ง (0.96)	กต.ราดหน้าปลาหมึก (0.95)	กต.ราดหน้าเจ (0.95)	กต.ราดหน้าปลากะพง (0.94)	กต.ราดหน้าเนื้อ (0.93)
กต.ทะเลน้ำพริกเผา	เต้าหู้ผัดพริกกระเทียม (0.94)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.94)	กต.ราดหน้าทะเล (0.93)	ข้าวราดกะเพราเนื้อปลากะพง (0.92)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.91)
น้ำขิงร้อน	น้ำขิง (0.93)	น้ำพริกลงเรือ (0.90)	ข้าวผัดน้ำพริกลงเรือ (0.90)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.90)	น้ำตะไคร้ร้อน (0.89)
สลัดไข่	สลัดไก่ (0.95)	สลัดผักสด (0.87)	ผัดไทยห่อไข่ (0.84)	ผัดไทยกุ้งสด (0.84)	ข้าวผัดไข่ (0.83)
สาคูแคนตาลูป	คะน้าปลาเค็ม (0.87)	แกงส้มปลาทูน่า (0.87)	น้ำแคนตาลูปปั่น (0.86)	ต้มโคล้งปลาดุกฟู (0.83)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.83)
ต้มข่าเห็ดเจ	ต้มยำเห็ดเจ (0.94)	แกงจืดเต้าหู้สาหร่ายเจ (0.91)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.91)	เมี่ยงเห็ด (0.90)	เต้าหู้ทอดเจ (0.90)
น้ำปลาเห็ดฟาง	ยำเห็ดฟาง (0.93)	ปลากะพงทอดน้ำปลา (0.91)	กะหล่ำปลีผัดน้ำปลา (0.90)	ยำเห็ดฟางเจ (0.90)	ข้าวผัดหนำเลี้ยบ (0.90)
เส้นหมี่ผัดกะเฉดเจ	เส้นหมี่ผัดกะเฉด (0.99)	เส้นหมี่ผัดกะเฉดทะเล (0.98)	เส้นหมี่ผัดกะเฉดไก่ (0.97)	เส้นหมี่ผัดกะเฉดหมู (0.97)	เส้นหมี่ผัดกะเฉดกุ้ง (0.96)
ลาบหมู	คะน้าหมูกรอบ (0.86)	ข้าวราดกะเพราหมูชาบู (0.84)	กต.ราดหน้าหมูนุ่ม (0.84)	แกงจืดหมูสับสาหร่าย (0.83)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.83)
ชาไทย	เฉาก๊วย ชาไทย (0.88)	ไอศครีมชาไทย (0.85)	ไก่ทอดกระเทียมพริกไทย (0.77)	ส้มตำไทย (0.77)	ผัดไทยทะเล (0.77)
แกงจืดเต้าหู้ วุ้นเส้น หมูสับ	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.97)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.95)	เต้าหู้น้ำแดงเจ (0.94)	ลาบวุ้นเส้นหมู (0.94)	แกงจืดเต้าหู้สาหร่ายเจ (0.93)
ข้าวราดกะเพราเนื้อชัคโรล	ข้าวราดกะเพราเนื้อปลากะพง (0.96)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.95)	ข้าวราดกะเพราทะเล (0.95)	ข้าวราดกะเพราเจ (0.95)	ปลาดอรี่ขี้เมากะเพรากรอบ (0.94)
