label	1st	2nd	3rd	4th	5th
เส้นหมี่ผัดกะเฉดหมู	เส้นหมี่ผัดกะเฉดไก่ (0.96)	เส้นหมี่ผัดกะเฉด (0.96)	เส้นหมี่ผัดกะเฉดกุ้ง (0.95)	เส้นหมี่ผัดกะเฉดทะเล (0.90)	ผัดผักกะเฉด (0.89)
มัสมั่นไก่	ต้มข่าไก่ (0.95)	แกงป่าไก่ (0.94)	แกงเขียวหวานไก่ (0.94)	ข้าวผัดไก่ (0.89)	ผัดไทยไก่ (0.88)
ห่อหมกทะเล	ข้าวผัดทะเล (0.89)	ผัดไทยทะเล (0.89)	ยำทะเล (0.85)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.78)	ข้าวราดกะเพราทะเล (0.70)
กะเพราหมู	แกงป่าหมู (0.90)	แกงเขียวหวานหมู (0.89)	ข้าวผัดหมู (0.87)	หมูสะเต๊ะ (0.85)	ข้าวผัดเขียวหวานหมู (0.85)
กุ้งแช่น้ำปลา	ข้าวผัดน้ำพริกเผากุ้ง (0.75)	ข้าวผัดเขียวหวานกุ้ง (0.75)	แกงเขียวหวานกุ้ง (0.73)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.73)	ข้าวผัดน้ำพริกเผาหมู (0.71)
ข้าวราดกะเพราเจ	ข้าวราดกะเพราหมูกรอบ (0.86)	ข้าวราดกะเพราหมู (0.85)	ข้าวราดกะเพราปลาหมึก (0.85)	ข้าวราดกะเพราไก่ (0.84)	ข้าวราดไข่เจียวหมูสับ (0.84)
น้ำมะพร้าว	น้ำมะพร้าวปั่น (0.90)	น้ำมะนาว (0.87)	น้ำมะตูม (0.85)	น้ำขิง (0.84)	น้ำกระเจี๊ยบ (0.81)
น้ำใบเตย	น้ำมะตูม (0.77)	ไก่ห่อใบเตย (0.75)	น้ำมะนาว (0.74)	น้ำมะพร้าว (0.73)	น้ำกระเจี๊ยบ (0.73)
ข้าวผัดหมู	ข้าวผัดเขียวหวานหมู (0.98)	ข้าวผัดน้ำพริกเผาหมู (0.97)	ข้าวผัดซีอิ๊วหมู (0.92)	แกงเขียวหวานหมู (0.92)	แกงป่าหมู (0.91)
น้ำตะไคร้	น้ำส้มคั้น (0.57)	น้ำอัญชัญมะนาวโซดา (0.55)	น้ำเก็กฮวยรสน้ำผึ้ง (0.55)	น้ำมะนาวโซดา (0.54)	น้ำขิง (0.54)
เฉาก๊วย ลูกชิด ขนุน	สาคูแคนตาลูป (0.66)	มะยงชิดลอยแก้ว (0.64)	ยำมะม่วง (0.63)	มะม่วงมะพร้าวปั่น (0.62)	มะพร้าวอ่อนหวานเย็น (0.61)
ไอศครีมกะทิสด	ไอศครีมวานิลา (0.78)	แกงเลียงกุ้งสด (0.73)	ผัดไทยกุ้งสด (0.73)	ส้มตำกุ้งสด (0.72)	ข้าวผัดพริกสดปลาหมึก (0.72)
น้ำตะไคร้ร้อน	น้ำขิงร้อน (0.81)	กุ้งส่วนกะทะร้อน (0.66)	ออส่วนกระทะร้อน (0.60)	โกโก้เย็น (0.59)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.58)
น้ำมะตูม	น้ำมะนาว (0.87)	น้ำขิง (0.87)	น้ำมะพร้าว (0.85)	น้ำกระเจี๊ยบ (0.84)	น้ำปลาเห็ดฟาง (0.80)
ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว	หมูกรอบผัดพริกเกลือ (0.81)	หมูกรอบเจคั่วพริกเกลือ (0.80)	ข้าวผัดพริกสดไก่ (0.76)	เนื้อปลากะพงทอดพริกไทยดำ (0.76)	ข้าวผัดพริกสดหมู (0.75)
ปลากะพงผัดฉ่า	ปลากะพงแป๊ะซะ (0.97)	ปลากะพงสามรส (0.97)	ปลากะพงทอดน้ำปลา (0.89)	ต้มยำเนื้อปลากะพง (0.88)	ต้มข่าเนื้อปลากะพง (0.87)
แพนงหมู	แพนงไก่ (0.92)	แพนงกุ้ง (0.89)	แพนงเนื้อ (0.83)	ลาบหมู (0.62)	แกงป่าหมู (0.61)
ข้าวหน้าหมูทอดกระเทียม	ข้าวหน้ากุ้งทอดกระเทียม (0.96)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.96)	ข้าวหน้าไก่ทอดกระเทียม (0.92)	หมูทอดกระเทียมพริกไทย (0.86)	ข้าวราดกะเพราหมู (0.85)
ต้มยำโป๊ะแตก	ต้มยำรวมมิตร (0.83)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.74)	ต้มยำไก่ (0.72)	ยำวุ้นเส้น (0.71)	ยำกุนเชียง (0.66)
ไข่ชะอมทอด 7 ชิ้น	แกงส้มชะอมไข่ (0.72)	แกงส้มชะอมไข่กุ้ง (0.71)	ผัดไทยห่อไข่ (0.71)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.70)	ข้าวผัดไข่ (0.69)
ไข่ตุ๋นต้มยำทะเลหม้อไฟ	ข้าวผัดทะเล (0.83)	ผัดไทยทะเล (0.82)	ยำทะเล (0.80)	ห่อหมกทะเล (0.78)	ต้มยำรวมมิตร (0.74)
โรตีแกงเขียวหวานหมู	แกงเขียวหวานหมู (0.93)	โรตีแกงเขียวหวานไก่ (0.92)	ข้าวผัดเขียวหวานหมู (0.89)	ข้าวผัดน้ำพริกเผาหมู (0.88)	หมูสะเต๊ะ (0.88)
ปลาหมึกผัดผงกระหรี่	ข้าวผัดผงกระหรี่ปลาหมึก (0.97)	ข้าวผัดผงกระหรี่กุ้ง (0.94)	ข้าวผัดผงกระหรี่หมู (0.92)	ข้าวผัดผงกระหรี่ไก่ (0.92)	ปูนิ่มผัดผงกระหรี่ (0.91)
แกงส้มกุ้ง	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.74)	แกงส้มปลาช่อน ทอด (0.72)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.71)	ผัดผักรวมมิตรหมูกรอบ (0.71)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.70)
ไก่ผัดเม็ดมะม่วงหิมพานต์	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.94)	เต้าหู้ผัดพริกกระเทียม (0.80)	กุ้งผัดผงกะหรี่ (0.78)	ข้าวผัดน้ำพริกเผาไก่ (0.78)	ข้าวผัดพริกสดไก่ (0.77)
ยำผักบุ้งกรอบ	ยำชะพลูกรอบ (0.93)	ยำผักบุ้งกรอบเจ (0.87)	ยำกุนเชียง (0.76)	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.74)	ยำปลาหมึก (0.73)
ขาหมูทอดส้มตำ	ปลาช่อนทอดส้มตำ (0.82)	น้ำพริกหนุ่มหมูทอด (0.79)	ข้าวหน้าหมูทอดกระเทียม (0.79)	ข้าวผัดหมู (0.78)	หมูสะเต๊ะ (0.78)
ยำทะเล	ข้าวผัดทะเล (0.87)	ผัดไทยทะเล (0.86)	ห่อหมกทะเล (0.85)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.80)	เส้นหมี่ผัดกะเฉดทะเล (0.71)
ต้มแซ่บหมูเด้ง	ต้มแซ่บหมูนุ่ม (0.89)	ต้มแซ่บกระดูกหมู (0.85)	ต้มแซบกระดูกหมูอ่อน (0.77)	แกงป่าหมู (0.74)	น้ำพริกหนุ่มหมูทอด (0.73)
ชาดำเย็น	โกโก้เย็น (0.70)	ชามะนาว (0.66)	น้ำขิงร้อน (0.54)	น้ำเขียวมะนาวโซดา (0.53)	น้ำแดงมะนาวโซดา (0.51)
ปลาทูทอด	น้ำพริกกะปิปลาทูทอด (0.85)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.85)	ปลาช่อนทอดส้มตำ (0.85)	แกงส้มปลาช่อน ทอด (0.84)	ปลากะพงทอดน้ำปลา (0.83)
แกงจืดเต้าหู้สาหร่ายเจ	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.97)	เต้าหู้ผัดกะเพราเจ (0.88)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.87)	แกงจืดหมูสับสาหร่าย (0.84)	เต้าหู้ผัดถั่วงอกเจ (0.84)
ต้มโคล้งปลาดุกฟู	ยำปลาดุกฟู (0.93)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.79)	ปลาช่อนแป๊ะซะ (0.56)	ปลากะพงผัดฉ่า (0.56)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.56)
กต.ราดหน้าเจ	กต.ผัดไทยเจ (0.95)	กต.ต้มยำเจ (0.94)	กต.หลอดเจ (0.88)	กต.ผัดซีอิ๊วเจ (0.87)	กต.ราดหน้าปลาหมึก (0.85)
ขนมจีบปลากราย	ข้าวผัดเขียวหวานปลากราย (0.89)	แกงเขียวหวานลูกชิ้นปลากราย (0.87)	ปลากะพงแป๊ะซะ (0.68)	ปลากะพงผัดฉ่า (0.68)	ปลากะพงสามรส (0.68)
มะพร้าวอ่อนหวานเย็น	ไอศครีมวานิลา (0.65)	มะยงชิดลอยแก้ว (0.64)	สาคูแคนตาลูป (0.63)	ข้าวอบสัปปะรด (0.63)	มะม่วงมะพร้าวปั่น (0.62)
แปะก๋วยกระปุก	แปะก๋วย 3 กระปุก (0.83)	แปะก๋วยซอง (0.83)	แปะก๋วย 3 ซอง (0.70)	ไก่ห่อใบเตย (0.49)	ผัดไทยห่อไข่ (0.48)
น้ำมะนาว	น้ำมะนาวโซดา (0.93)	น้ำมะนาวปั่น (0.90)	น้ำเขียวมะนาวโซดา (0.89)	น้ำขิง (0.89)	น้ำแดงมะนาวโซดา (0.87)
พล่าปลาช่อน	ปลาช่อนแป๊ะซะ (0.85)	พล่ากุ้ง (0.83)	ปลาช่อนทอดส้มตำ (0.76)	แกงส้มปลาช่อน ทอด (0.75)	ลาบกุ้ง (0.71)
หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.88)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.79)	ปลาหมึกทอดกระเทียมพริกไทย (0.78)	กุ้งทอดกระเทียมพริกไทย (0.78)	ปลาหมึกผัดกระเทียม (0.75)
แกงเขียวหวานหมู	แกงป่าหมู (0.95)	โรตีแกงเขียวหวานหมู (0.93)	ข้าวผัดเขียวหวานหมู (0.92)	ข้าวผัดหมู (0.92)	ข้าวผัดน้ำพริกเผาหมู (0.91)
กต.หลอดทรงเครื่อง	กต.ทรงเครื่อง (0.89)	กต.หลอดเจ (0.85)	กต.หมูสับ (0.84)	กต.ผัดขี้เมาไก่ (0.80)	กต.ราดหน้าปลาหมึก (0.80)
ปลาหมึกทอดกระเทียมพริกไทย	กุ้งทอดกระเทียมพริกไทย (0.96)	หมูทอดกระเทียมพริกไทย (0.94)	ปลาหมึกผัดกระเทียม (0.92)	ปลากะพงทอดกระเทียม (0.90)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.87)
พล่ากุ้ง	แกงป่ากุ้ง (0.89)	ต้มข่ากุ้ง (0.88)	แกงเขียวหวานกุ้ง (0.86)	ข้าวผัดกุ้ง (0.86)	ข้าวผัดเขียวหวานกุ้ง (0.85)
ต้มยำเนื้อปลากะพง	ต้มข่าเนื้อปลากะพง (0.97)	แกงส้มเนื้อปลากะพง ทอด (0.93)	เนื้อปลากะพงทอดพริกไทยดำ (0.91)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.89)	เนื้อปลากะพงนึ่งมะนาว (0.89)
หมูกรอบผัดพริกเกลือ	เต้าหู้ผัดพริกกระเทียม (0.90)	กะหล่ำปลีผัดน้ำปลา (0.88)	หมูกรอบเจคั่วพริกเกลือ (0.87)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.87)	ผัดผักรวมมิตรหมูกรอบ (0.85)
กต.ต้มยำกุ้งน้ำข้น	กต.ราดหน้ากุ้ง (0.75)	กต.ราดหน้าเนื้อ (0.75)	กต.ผัดขี้เมากุ้ง (0.75)	กต.ผัดซีอิ๊วเนื้อ (0.73)	กต.ผัดขี้เมาไก่ (0.73)
ข้าวผัดกระเทียม	ปลาหมึกผัดกระเทียม (0.89)	เต้าหู้ผัดพริกกระเทียม (0.88)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.86)	ไก่ทอดกระเทียมพริกไทย (0.86)	กุ้งทอดกระเทียมพริกไทย (0.85)
แปะก๋วยซอง	แปะก๋วย 3 ซอง (0.83)	แปะก๋วยกระปุก (0.83)	แปะก๋วย 3 กระปุก (0.68)	ไก่ห่อใบเตย (0.48)	ผัดไทยห่อไข่ (0.44)
แกงส้มปลากะพง ตัว	ปลากะพงผัดฉ่า (0.83)	ปลากะพงแป๊ะซะ (0.83)	ปลากะพงสามรส (0.82)	แกงส้มปลาทูน่า (0.82)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.82)
แกงส้มผักรวม	ผัดเห็ดรวม (0.74)	ผัดผักรวมมิตร (0.72)	ผัดผักรวมมิตรกุ้ง (0.69)	ผัดผักรวมมิตรหมูกรอบ (0.69)	ผัดผักรวมมิตรหมู (0.67)
ต้มข่าเนื้อปลากะพง	ต้มยำเนื้อปลากะพง (0.97)	แกงส้มเนื้อปลากะพง ทอด (0.93)	เนื้อปลากะพงทอดพริกไทยดำ (0.91)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.90)	ข้าวราดกะเพราเนื้อปลากะพง (0.90)
คะน้าปลาเค็ม	คะน้าหมูกรอบ (0.87)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.75)	ผัดผักรวมมิตรหมูกรอบ (0.73)	ยำคะน้ากุ้งสด (0.73)	กะหล่ำปลีผัดน้ำปลา (0.72)
กะเพราปลาหมึก	กะเพรากุ้ง (0.85)	ข้าวผัดปลาหมึก (0.85)	ปลาหมึกแดดเดียว (0.82)	ข้าวราดกะเพราปลาหมึก (0.82)	ปลาหมึกผัดไข่เค็ม (0.81)
นมชมพู	เฉาก๊วย นมชมพู (0.94)	ผักกาดขาวน้ำมันหอย (0.51)	น้ำเก็กฮวยรสน้ำผึ้ง (0.49)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.47)	เต้าหู้น้ำแดง (0.46)
ปลากะพงนึ่งซีอิ๊ว	ปลากะพงนึ่งมะนาว (0.92)	ปลากะพงนึ่งบ๊วย (0.89)	เนื้อปลากะพงนึ่งมะนาว (0.88)	ปลากะพงทอดน้ำปลา (0.87)	ปลากะพงสามรส (0.86)
ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว	ข้าวหน้าหมูทอดกระเทียม (0.84)	ยำคอหมูย่าง (0.82)	ส้มตำคอหมูย่าง (0.81)	ข้าวราดกะเพราหมูชาบู (0.80)	ข้าวราดกะเพราหมู (0.80)
กต.ผัดไทยเจ	กต.ต้มยำเจ (0.96)	กต.ราดหน้าเจ (0.95)	กต.หลอดเจ (0.87)	กต.ผัดซีอิ๊วเจ (0.87)	กต.หมูสับ (0.84)
แกงเขียวหวานเจ	ผัดกะเพราเจ (0.93)	ต้มยำเจ (0.91)	ข้าวผัดเจ (0.91)	ขนมผักกาดเจ (0.91)	ห่อหมกเจ (0.90)
ปลากะพงมหัสจรรย์	กต.ราดหน้าปลากะพง (0.63)	กต.ผัดขี้เมากุ้ง (0.58)	กต.ราดหน้ากุ้ง (0.56)	ปลากะพงแป๊ะซะ (0.54)	ปลากะพงสามรส (0.54)
กต.ทรงเครื่อง	กต.หลอดทรงเครื่อง (0.89)	กต.หมูสับ (0.89)	กต.ผัดขี้เมาไก่ (0.85)	กต.ผัดขี้เมาหมู (0.85)	กต.ผัดขี้เมากุ้ง (0.83)
ผัดเห็ดรวม	ผัดเห็ดรวมเจ (0.87)	เห็ดรวมทอดเจ (0.78)	แกงส้มผักรวม (0.74)	ผัดผักรวมมิตร (0.72)	ผัดผักรวมมิตรกุ้ง (0.71)
กุ้งส่วน	กุ้งส่วนกะทะร้อน (0.74)	แกงป่ากุ้ง (0.73)	ต้มข่ากุ้ง (0.72)	แกงเขียวหวานกุ้ง (0.70)	ทอดมันกุ้ง (0.69)
น้ำส้มคั้น	น้ำตะไคร้ (0.57)	กาแฟเย็น (0.56)	กาแฟร้อน (0.55)	ไอศครีมกะทิสด (0.52)	น้ำผึ้งมะนาว (0.51)
กต.ราดหน้าปลากะพง	กต.ราดหน้ากุ้ง (0.93)	กต.ราดหน้าปลาหมึก (0.92)	กต.ผัดขี้เมากุ้ง (0.89)	กต.ราดหน้าไก่ (0.88)	กต.ผัดขี้เมาไก่ (0.85)
ข้าวราดกะเพราหมูชาบู	ข้าวราดกะเพราหมู (0.96)	ข้าวราดกะเพราหมูกรอบ (0.91)	ข้าวราดกะเพราไก่ (0.90)	ข้าวราดกะเพรากุ้ง (0.90)	ข้าวราดกะเพราปลาหมึก (0.89)
กุ้งทอดกระเทียมพริกไทย	ปลาหมึกทอดกระเทียมพริกไทย (0.96)	หมูทอดกระเทียมพริกไทย (0.94)	ปลากะพงทอดกระเทียม (0.91)	ปลาหมึกผัดกระเทียม (0.89)	เต้าหู้ผัดพริกกระเทียม (0.88)
ข้าวผัดปู	สลัดปู (0.83)	ไข่เจียวเนื้อปู (0.79)	ปูนิ่มผัดพริกไทยดำ (0.75)	ข้าวผัดหนำเลี้ยบ (0.75)	ข้าวราดไข่เจียวเนื้อปู (0.74)
ทอดมันปลา	ปลาทูทอด (0.70)	ปลากะพงทอดกระเทียม (0.68)	ปลากะพงทอดน้ำปลา (0.65)	ลาบทอด (0.65)	ปลาหมึกทอดกระเทียมพริกไทย (0.64)
น้ำสับปะรดปั่น	น้ำแคนตาลูปปั่น (0.94)	น้ำมะนาวปั่น (0.92)	น้ำมะพร้าวปั่น (0.91)	น้ำแตงโมปั่น (0.91)	น้ำมะนาว (0.80)
แพนงกุ้ง	แพนงหมู (0.89)	แพนงไก่ (0.88)	แพนงเนื้อ (0.81)	ลาบกุ้ง (0.61)	แกงป่ากุ้ง (0.61)
แกงส้มเนื้อปลากะพง ทอด	เนื้อปลากะพงทอดพริกไทยดำ (0.94)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.93)	ต้มยำเนื้อปลากะพง (0.93)	ต้มข่าเนื้อปลากะพง (0.93)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.93)
เอ็นหมูน้ำแดง	ยำเอ็นหมู (0.63)	ต้มยำเอ็นหมู (0.63)	เต้าหู้น้ำแดงเจ (0.62)	เต้าหู้น้ำแดง (0.56)	น้ำแดงมะนาวโซดา (0.47)
ข้าวหน้าไก่ทอดกระเทียม	ข้าวหน้าหมูทอดกระเทียม (0.92)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.90)	ข้าวหน้ากุ้งทอดกระเทียม (0.89)	ข้าวหน้าไก่ (0.82)	ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว (0.78)
กะเพราไก่	แกงป่าไก่ (0.89)	ต้มข่าไก่ (0.88)	แกงเขียวหวานไก่ (0.88)	มัสมั่นไก่ (0.87)	ข้าวผัดไก่ (0.86)
เมี่ยงเห็ด	ยำเห็ดฟาง (0.79)	ข้าวอบเห็ดหอม (0.77)	เมี่ยงชะพลู (0.73)	ยำเห็ดฟางเจ (0.68)	ต้มยำเห็ดเจ (0.66)
โรตีแกงเขียวหวานไก่	แกงเขียวหวานไก่ (0.92)	โรตีแกงเขียวหวานหมู (0.92)	ผัดไทยไก่ (0.88)	ข้าวผัดเขียวหวานไก่ (0.88)	ข้าวผัดน้ำพริกเผาไก่ (0.88)
ข้าวราดกะเพราไก่	ข้าวราดกะเพราหมู (0.95)	ข้าวราดกะเพราปลาหมึก (0.94)	ข้าวราดกะเพรากุ้ง (0.93)	ข้าวราดกะเพราหมูกรอบ (0.93)	ข้าวราดไข่เจียวหมูสับ (0.90)
ต้มยำรวมมิตร	ต้มยำโป๊ะแตก (0.83)	ต้มยำไก่ (0.75)	ผัดผักรวมมิตรหมูกรอบ (0.75)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.74)	ผัดผักรวมมิตร (0.72)
ส้มตำเจ	แกงเขียวหวานเจ (0.88)	ห่อหมกเจ (0.87)	ผัดกะเพราเจ (0.87)	ข้าวผัดเจ (0.86)	ต้มยำเจ (0.85)
กต.ราดหน้าทะเล	กต.ทะเลน้ำพริกเผา (0.94)	กต.ราดหน้าปลาหมึก (0.88)	กต.ผัดซีอิ๊วทะเล (0.87)	กต.ราดหน้ากุ้ง (0.86)	กต.ราดหน้าไก่ (0.86)
แพนงเนื้อ	แพนงหมู (0.83)	แพนงกุ้ง (0.81)	แพนงไก่ (0.81)	เนื้อแดดเดียว (0.60)	แกงเขียวหวานเนื้อ (0.60)
ผัดผักบุ้งไฟแดง	ผัดผักกะเฉดไฟแดง (0.82)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.78)	กะหล่ำปลีผัดน้ำปลา (0.73)	ผัดผักรวมมิตรหมูกรอบ (0.73)	ผัดผักรวมมิตร (0.73)
น้ำอัญชัญมะนาว	น้ำอัญชัญมะนาวโซดา (0.95)	น้ำอัญชัญ (0.94)	น้ำมะนาว (0.83)	น้ำมะนาวโซดา (0.77)	น้ำเขียวมะนาวโซดา (0.77)
กต.ราดหน้าไก่	กต.ผัดขี้เมาไก่ (0.96)	กต.ราดหน้าปลาหมึก (0.93)	กต.ราดหน้ากุ้ง (0.92)	กต.ผัดขี้เมาหมู (0.90)	กต.ผัดแกงเขียวหวานไก่ (0.89)
กต.ทะเลน้ำพริกเผา	กต.ราดหน้าทะเล (0.94)	กต.ผัดซีอิ๊วทะเล (0.88)	กต.ผัดขี้เมากุ้ง (0.84)	กต.หมูสับ (0.83)	กต.ผัดขี้เมาไก่ (0.83)
น้ำขิงร้อน	น้ำขิง (0.90)	น้ำตะไคร้ร้อน (0.81)	น้ำมะนาว (0.80)	น้ำมะตูม (0.78)	น้ำกระเจี๊ยบ (0.77)
สลัดไข่	ข้าวผัดไข่ (0.82)	สลัดไก่ (0.80)	ไข่พะโล้ (0.76)	สลัดกุ้งวาซาบิ (0.76)	สลัดผักสด (0.75)
สาคูแคนตาลูป	ข้าวอบสัปปะรด (0.72)	ข้าวอบสับปะรด (0.68)	มะยงชิดลอยแก้ว (0.68)	ยำมะม่วง (0.66)	เฉาก๊วย ลูกชิด ขนุน (0.66)
ต้มข่าเห็ดเจ	ผัดกะเพราเห็ดเจ (0.97)	ต้มยำเห็ดเจ (0.94)	ยำเห็ดฟางเจ (0.88)	เต้าหู้ผัดกะเพราเจ (0.81)	แกงเขียวหวานเจ (0.79)
น้ำปลาเห็ดฟาง	น้ำมะตูม (0.80)	น้ำมะพร้าว (0.78)	น้ำขิง (0.78)	น้ำกระเจี๊ยบ (0.77)	น้ำมะนาว (0.76)
เส้นหมี่ผัดกะเฉดเจ	เส้นหมี่ผัดกะเฉด (0.92)	เส้นหมี่ผัดกะเฉดหมู (0.88)	เส้นหมี่ผัดกะเฉดไก่ (0.88)	เส้นหมี่ผัดกะเฉดกุ้ง (0.88)	ผัดผักกะเฉด (0.85)
ลาบหมู	ลาบวุ้นเส้นหมู (0.93)	แกงป่าหมู (0.91)	แกงเขียวหวานหมู (0.88)	ลาบไก่ (0.86)	หมูสะเต๊ะ (0.86)
ชาไทย	เฉาก๊วย ชาไทย (0.93)	ไอศครีมชาไทย (0.90)	ชาจีน (0.80)	ส้มตำไทย (0.65)	ชามะนาว (0.54)
แกงจืดเต้าหู้ วุ้นเส้น หมูสับ	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.91)	แกงจืดหมูสับสาหร่าย (0.87)	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.86)	แกงจืดไข่น้ำ (0.83)	ข้าวต้มหมูสับ (0.82)
ข้าวราดกะเพราเนื้อชัคโรล	ข้าวราดไข่เจียวเนื้อปู (0.83)	ข้าวราดกะเพราเนื้อปลากะพง (0.82)	ข้าวราดกะเพราปลาหมึก (0.81)	ข้าวราดกะเพราหมูกรอบ (0.81)	ข้าวราดกะเพราหมู (0.80)
แกงเขียวหวานเนื้อ	โรตีแกงเขียวหวานเนื้อ (0.92)	ข้าวผัดเขียวหวานเนื้อ (0.92)	เนื้อแดดเดียว (0.91)	แกงเขียวหวานเนื้อพริกขี้หนู (0.90)	กะเพราเนื้อ (0.90)
แพนงไก่	แพนงหมู (0.92)	แพนงกุ้ง (0.88)	แพนงเนื้อ (0.81)	ลาบไก่ (0.58)	แกงป่าไก่ (0.57)
สลัดปู	ข้าวผัดปู (0.83)	ไข่เจียวเนื้อปู (0.75)	สลัดกุ้งวาซาบิ (0.70)	สลัดไก่ (0.70)	ข้าวราดไข่เจียวเนื้อปู (0.70)
ส้มตำคอหมูย่าง	ยำคอหมูย่าง (0.95)	คอหมูย่าง (0.95)	ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว (0.81)	ลาบหมู (0.79)	แกงป่าหมู (0.78)
เนื้อปูผัดพริกไทยดำ	ปูนิ่มผัดพริกไทยดำ (0.94)	เนื้อปูผัดผงกะหรี่ (0.90)	เนื้อปลากะพงทอดพริกไทยดำ (0.87)	เต้าหู้ผัดพริกกระเทียม (0.84)	ไข่เจียวเนื้อปู (0.84)
ข้าวราดกะเพราเนื้อปลากะพง	ข้าวราดกะเพรากุ้ง (0.91)	ข้าวราดกะเพราปลาหมึก (0.91)	เนื้อปลากะพงทอดพริกไทยดำ (0.90)	ต้มข่าเนื้อปลากะพง (0.90)	ต้มยำเนื้อปลากะพง (0.89)
น้ำเก็กฮวยรสน้ำผึ้ง	น้ำมะนาว (0.79)	น้ำขิง (0.77)	น้ำมะนาวโซดา (0.76)	น้ำมะตูม (0.75)	น้ำเขียวมะนาวโซดา (0.74)
พล่ากุ้งใหญ่	พล่ากุ้ง (0.82)	แกงป่ากุ้ง (0.74)	ต้มข่ากุ้ง (0.74)	แกงเขียวหวานกุ้ง (0.71)	ทอดมันกุ้ง (0.70)
หมูทอดกระเทียมพริกไทย	กุ้งทอดกระเทียมพริกไทย (0.94)	ปลาหมึกทอดกระเทียมพริกไทย (0.94)	ไก่ทอดกระเทียมพริกไทย (0.89)	เต้าหู้ผัดพริกกระเทียม (0.87)	ปลาหมึกผัดกระเทียม (0.87)
น้ำมะนาวโซดา	น้ำเขียวมะนาวโซดา (0.93)	น้ำมะนาว (0.93)	น้ำแดงมะนาวโซดา (0.92)	น้ำอัญชัญมะนาวโซดา (0.88)	น้ำมะนาวปั่น (0.84)
ข้าวราดกะเพราปลาหมึก	ข้าวราดกะเพรากุ้ง (0.96)	ข้าวราดกะเพราหมูกรอบ (0.94)	ข้าวราดกะเพราหมู (0.94)	ข้าวราดกะเพราไก่ (0.94)	ข้าวราดกะเพราเนื้อปลากะพง (0.91)
กุ้งส่วนกะทะร้อน	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.84)	ออส่วนกระทะร้อน (0.75)	กุ้งส่วน (0.74)	ต้มข่ากุ้ง (0.68)	ข้าวต้มกุ้ง (0.68)
ผัดไทยเกี๊ยวทอด	ปลาช่อนทอดส้มตำ (0.82)	ปลาทูทอด (0.80)	ลาบทอด (0.80)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.79)	แกงส้มปลาช่อน ทอด (0.78)
ยำผักบุ้งกรอบเจ	ยำผักบุ้งกรอบ (0.87)	ยำวุ้นเส้นเจ (0.82)	ผัดผักบุ้ง เจ (0.82)	ยำชะพลูกรอบ (0.81)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.77)
กาแฟร้อน	กาแฟเย็น (0.79)	น้ำส้มคั้น (0.55)	โกโก้เย็น (0.53)	ไอศครีมวานิลา (0.51)	น้ำตะไคร้ (0.51)
