label	1st	2nd	3rd	4th	5th
เส้นหมี่ผัดกะเฉดหมู	เส้นหมี่ผัดกะเฉดไก่ (0.89)	เส้นหมี่ผัดกะเฉด (0.86)	เส้นหมี่ผัดกะเฉดกุ้ง (0.84)	ผัดผักกะเฉด (0.79)	ผัดผักรวมมิตรหมู (0.79)
มัสมั่นไก่	ต้มข่าไก่ (0.98)	แกงป่าไก่ (0.96)	แกงเขียวหวานไก่ (0.87)	ผัดไทยไก่ (0.86)	ลาบไก่ (0.83)
ห่อหมกทะเล	ผัดไทยทะเล (0.84)	แกงส้มทะเล (0.78)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.72)	กะเพราทะเล (0.70)	ข้าวผัดทะเล (0.66)
กะเพราหมู	แกงป่าหมู (0.85)	แกงเขียวหวานหมูพริกขี้หนู (0.84)	แกงเขียวหวานหมู (0.83)	หมูสะเต๊ะ (0.83)	หมูแดดเดียว (0.82)
กุ้งแช่น้ำปลา	ข้าวผัดน้ำพริกเผาปลาหมึก (0.49)	ข้าวผัดน้ำพริกเผากุ้ง (0.47)	กต.ผัดแกงเขียวหวานกุ้ง (0.47)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.46)	ข้าวผัดเขียวหวานกุ้ง (0.45)
ข้าวราดกะเพราเจ	กะเพราหมูสับเจ (0.67)	กะเพราหมูกรอบเจ (0.65)	ข้าวราดกะเพราหมูกรอบ (0.62)	หมูกรอบเจคั่วพริกเกลือ (0.62)	ผัดผักสี่สหายเจ (0.57)
น้ำมะพร้าว	น้ำมะตูม (0.85)	น้ำขิง (0.84)	น้ำมะพร้าวปั่น (0.84)	น้ำกระเจี๊ยบ (0.83)	น้ำเก็กฮวยรสน้ำผึ้ง (0.82)
น้ำใบเตย	น้ำมะตูม (0.90)	น้ำกระเจี๊ยบ (0.89)	น้ำขิง (0.87)	น้ำปลาเห็ดฟาง (0.85)	น้ำเก็กฮวยรสน้ำผึ้ง (0.85)
ข้าวผัดหมู	ข้าวผัดเขียวหวานหมู (0.99)	ข้าวผัดน้ำพริกเผาหมู (0.97)	ข้าวผัดซีอิ๊วหมู (0.91)	กต.ผัดแกงเขียวหวานหมู (0.87)	แกงเขียวหวานหมู (0.86)
น้ำตะไคร้	น้ำส้มคั้น (0.14)	น้ำอัญชัญมะนาวโซดา (0.11)	น้ำมะนาวโซดา (0.06)	น้ำอัญชัญมะนาว (0.06)	น้ำเขียวมะนาวโซดา (0.05)
เฉาก๊วยลูกชิดขนุน	มะพร้าวอ่อนหวานเย็น (0.30)	สาคูแคนตาลูป (0.29)	เฉาก๊วย นมชมพู (0.26)	มะยงชิดลอยแก้ว (0.25)	มะม่วงกวน (0.23)
ไอศกรีมกะทิสด	ไอศครีมวานิลา (0.43)	ไอศครีมช็อกโกแลต (0.38)	แกงเลียงกุ้งสด (0.36)	ส้มตำกุ้งสด (0.35)	ผัดไทยกุ้งสด (0.35)
น้ำตะไคร้ร้อน	โอวัลตินร้อน (0.94)	ออส่วนกระทะร้อน (0.63)	น้ำขิงร้อน (0.45)	น้ำมะตูมร้อน (0.43)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.23)
น้ำมะตูม	น้ำกระเจี๊ยบ (0.96)	น้ำขิง (0.96)	น้ำเก็กฮวยรสน้ำผึ้ง (0.91)	น้ำใบเตย (0.90)	น้ำปลาเห็ดฟาง (0.89)
ข้าวหมูกรอบคั่วพริกเกลือไข่เป็ดดาว	หมูกรอบผัดพริกเกลือ (0.60)	เต้าหู้ผัดพริกกระเทียม (0.57)	ข้าวผัดพริกสดไก่ (0.56)	แกงส้มชะอมไข่กุ้ง (0.55)	เนื้อปลากะพงทอดพริกไทยดำ (0.55)
ปลากะพงผัดฉ่า	ปลากะพงแป๊ะซะ (0.99)	ปลากะพงสามรส (0.99)	แกงส้มปลากะพง ตัว (0.90)	ปลากะพงมหัสจรรย์ (0.89)	ปลากะพงนึ่งบ๊วย (0.85)
แพนงหมู	หมูสะเต๊ะ (0.71)	หมูสะเด็ด (0.71)	แกงป่าหมู (0.70)	หมูแดดเดียว (0.69)	หมูน้ำตก (0.68)
ข้าวหน้าหมูทอดกระเทียม	ข้าวหน้าปลาหมึกทอดกระเทียม (0.88)	ข้าวหน้ากุ้งทอดกระเทียม (0.86)	หมูทอดกระเทียมพริกไทย (0.85)	ข้าวหน้าไก่ทอดกระเทียม (0.79)	ข้าวราดกะเพราหมู (0.78)
ต้มยำโป๊ะแตก	ต้มยำรวมมิตร (0.83)	ยำวุ้นเส้น (0.48)	ยำวุ้นเส้นพม่า (0.47)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.44)	ยำกุนเชียง (0.44)
ไข่ชะอมทอด	ปลาทูทอด (0.77)	ทอดมันปลา (0.73)	แกงส้มปลาช่อน ทอด (0.70)	ลาบทอด (0.69)	ผัดไทยเกี๊ยวทอด (0.67)
ไข่ตุ๋นต้มยำทะเลหม้อไฟ	ผัดไทยทะเล (0.80)	ข้าวผัดทะเล (0.76)	ยำทะเล (0.74)	กต.ทะเลน้ำพริกเผา (0.73)	ห่อหมกทะเล (0.72)
โรตีแกงเขียวหวานหมู	แกงเขียวหวานหมู (0.96)	กต.ผัดแกงเขียวหวานหมู (0.96)	แกงเขียวหวานหมูพริกขี้หนู (0.91)	ผัดไทยหมู (0.89)	แกงป่าหมู (0.87)
ปลาหมึกผัดผงกระหรี่	ข้าวผัดผงกระหรี่ปลาหมึก (0.88)	ปูนิ่มผัดผงกระหรี่ (0.86)	ข้าวผัดผงกระหรี่กุ้ง (0.77)	ข้าวผัดผงกระหรี่ไก่ (0.75)	ข้าวผัดผงกระหรี่หมู (0.75)
แกงส้มกุ้ง	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.49)	ข้าวผัดน้ำพริกลงเรือ (0.47)	ผัดผักรวมมิตรหมูกรอบ (0.44)	หมูกรอบผัดพริกเกลือ (0.44)	ข้าวผัดน้ำพริกหนุ่ม (0.44)
ไก่ผัดเม็ดมะม่วงหิมพานต์	ผัดมะกะโรนีไก่ (0.87)	เส้นหมี่ผัดกะเฉดไก่ (0.80)	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.76)	ข้าวผัดน้ำพริกเผาไก่ (0.73)	ปลาหมึกผัดไข่เค็ม (0.73)
ยำผักบุ้งกรอบ	ยำชะพลูกรอบ (0.95)	ยำกุนเชียง (0.66)	ยำตะไคร้ (0.65)	ยำไส้กรอก (0.63)	ยำหอยนางรม (0.63)
ขาหมูทอดส้มตำ	น้ำพริกหนุ่มหมูทอด (0.90)	หมูทอดกระเทียมพริกไทย (0.79)	ปลาช่อนทอดส้มตำ (0.78)	โรตีแกงเขียวหวานหมู (0.77)	ข้าวหน้าหมูทอดกระเทียม (0.76)
ยำทะเล	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.74)	ผัดไทยทะเล (0.67)	แกงส้มทะเล (0.66)	ข้าวผัดทะเล (0.65)	ห่อหมกทะเล (0.60)
ต้มแซ่บหมูเด้ง	ต้มแซ่บหมูนุ่ม (0.96)	ต้มแซ่บกระดูกหมู (0.92)	ต้มแซบกระดูกหมูอ่อน (0.84)	แกงป่าหมู (0.82)	หมูสะเด็ด (0.81)
ชาดำเย็น	ชาจีน (0.53)	ชามะนาว (0.41)	โกโก้เย็น (0.39)	โอวัลตินเย็น (0.34)	ไอศครีมชาไทย (0.19)
ปลาทูทอด	ทอดมันปลา (0.91)	ผัดไทยเกี๊ยวทอด (0.85)	ลาบทอด (0.84)	ปลาช่อนทอดส้มตำ (0.80)	น้ำพริกกะปิปลาทูทอด (0.80)
แกงจืดเต้าหู้สาหร่ายเจ	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.95)	เต้าหู้ผัดกะเพราเจ (0.88)	เต้าหู้ทอดเจ (0.74)	ต้มยำเห็ดเจ (0.74)	เต้าหู้ผัดถั่วงอกเจ (0.74)
ต้มโคล้งปลาดุกฟู	ยำปลาดุกฟู (0.52)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.26)	ปลาช่อนแป๊ะซะ (0.10)	พล่าปลาช่อน (0.09)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.09)
ก๋วยเตี๋ยวราดหน้าเจ	กต.ผัดไทยเจ (0.92)	กต.ต้มยำเจ (0.91)	กต.หลอดเจ (0.88)	ส้มตำเจ (0.70)	ต้มยำเจ (0.68)
ขนมจีบปลากราย	แกงป่าปลากราย (0.97)	แกงเขียวหวานลูกชิ้นปลากราย (0.85)	ปลาเปรี้ยวหวาน (0.78)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.78)	ข้าวผัดเขียวหวานปลากราย (0.76)
มะพร้าวอ่อนหวานเย็น	สาคูแคนตาลูป (0.32)	มะยงชิดลอยแก้ว (0.31)	ไอศครีมวานิลา (0.30)	เฉาก๊วย ลูกชิด ขนุน (0.30)	มะม่วงมะพร้าวปั่น (0.26)
แปะก๋วยกระปุก	แปะก๋วยซอง (0.90)	แปะก๋วย 3 ซอง (0.90)	แปะก๋วย 3 กระปุก (0.90)	สลัดแฮม (0.00)	คะน้าปลาเค็ม (0.00)
น้ำมะนาว	น้ำมะนาวโซดา (0.95)	น้ำเขียวมะนาวโซดา (0.94)	น้ำอัญชัญมะนาว (0.90)	น้ำแดงมะนาวโซดา (0.90)	น้ำอัญชัญมะนาวโซดา (0.87)
พล่าปลาช่อน	ปลาช่อนแป๊ะซะ (0.83)	ปลาช่อนแดดเดียว (0.77)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.48)	พล่ากุ้ง (0.46)	แกงส้มปลากะพง ตัว (0.46)
หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.77)	ปลาหมึกทอดกระเทียมพริกไทย (0.60)	กุ้งทอดกระเทียมพริกไทย (0.59)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.57)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.56)
แกงเขียวหวานหมู	กต.ผัดแกงเขียวหวานหมู (0.98)	โรตีแกงเขียวหวานหมู (0.96)	แกงเขียวหวานหมูพริกขี้หนู (0.95)	แกงป่าหมู (0.93)	ผัดไทยหมู (0.91)
ก๋วยเตี๋ยวหลอดทรงเครื่อง	กต.ทรงเครื่อง (0.87)	กต.หลอดลุยสวน (0.86)	กต.หมูสับ (0.78)	กต.ราดหน้าปลาหมึก (0.69)	กต.ผัดขี้เมาหมู (0.63)
ปลาหมึกทอดกระเทียมพริกไทย	กุ้งทอดกระเทียมพริกไทย (0.88)	หมูทอดกระเทียมพริกไทย (0.84)	ข้าวหน้าปลาหมึกทอดกระเทียม (0.81)	ปลาหมึกผัดกระเทียม (0.80)	ปลากะพงทอดกระเทียม (0.80)
พล่ากุ้ง	พล่ากุ้งใหญ่ (0.97)	แกงป่ากุ้ง (0.95)	ต้มข่ากุ้ง (0.95)	ทอดมันกุ้ง (0.94)	กุ้งแกะ 5 ตัว (0.93)
ต้มยำเนื้อปลากะพง	ต้มข่าเนื้อปลากะพง (0.97)	เนื้อปลากะพงสามรส (0.96)	กะเพราเนื้อปลากะพง (0.93)	เนื้อปลากะพงมะนาว (0.90)	แกงส้มเนื้อปลากะพง ทอด (0.88)
หมูกรอบผัดพริกเกลือ	เต้าหู้ผัดพริกกระเทียม (0.87)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.87)	กะหล่ำปลีผัดน้ำปลา (0.87)	ผัดผักรวมมิตรหมูกรอบ (0.82)	ปลาหมึกผัดไข่เค็ม (0.80)
ก๋วยเตี๋ยวต้มยำกุ้งน้ำข้น	เต้าหู้น้ำแดง (0.61)	น้ำเก็กฮวยรสน้ำผึ้ง (0.59)	น้ำมะตูม (0.58)	น้ำขิง (0.58)	น้ำกระเจี๊ยบ (0.57)
ข้าวผัดกระเทียม	ปลาหมึกผัดกระเทียม (0.74)	เต้าหู้ผัดพริกกระเทียม (0.74)	ไก่ทอดกระเทียมพริกไทย (0.72)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.67)	ซี่โครงหมูทอดกระเทียมพริกไทย (0.65)
แปะก๋วยซอง	แปะก๋วย 3 ซอง (0.91)	แปะก๋วย 3 กระปุก (0.91)	แปะก๋วยกระปุก (0.90)	สลัดแฮม (0.00)	คะน้าปลาเค็ม (0.00)
แกงส้มปลากะพงตัว	ปลากะพงผัดฉ่า (0.90)	ปลากะพงสามรส (0.89)	ปลากะพงแป๊ะซะ (0.89)	แกงส้มปลาทูน่า (0.87)	ปลากะพงนึ่งบ๊วย (0.80)
แกงส้มผักรวม	ผัดผักรวมมิตร (0.42)	ผัดผักรวมมิตรหมูกรอบ (0.38)	ผัดเห็ดรวม (0.37)	ผัดผักรวมมิตรกุ้ง (0.36)	แกงส้มชะอมไข่ (0.35)
ต้มข่าเนื้อปลากะพง	เนื้อปลากะพงสามรส (0.99)	ต้มยำเนื้อปลากะพง (0.97)	กะเพราเนื้อปลากะพง (0.95)	เนื้อปลากะพงมะนาว (0.92)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.89)
คะน้าปลาเค็ม	คะน้าหมูกรอบ (0.74)	ผัดผักรวมมิตรหมูกรอบ (0.38)	แกงจืดผักกาดขาวหมูสับ (0.34)	ผัดผักรวมมิตร (0.33)	ผัดผักรวมมิตรกุ้ง (0.30)
กะเพราปลาหมึก	กะเพราหมูกรอบ (0.67)	ปลาหมึกแดดเดียว (0.67)	กะเพรากุ้ง (0.66)	ข้าวราดกะเพราปลาหมึก (0.66)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.64)
นมชมพู	เฉาก๊วย นมชมพู (0.82)	สลัดแฮม (0.00)	คะน้าปลาเค็ม (0.00)	กต.หลอดทรงเครื่อง (0.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)
ปลากะพงนึ่งซีอิ๊ว	ปลากะพงนึ่งบ๊วย (0.91)	ปลากะพงนึ่งมะนาว (0.87)	ปลากะพงสามรส (0.80)	ปลากะพงผัดฉ่า (0.80)	ปลากะพงแป๊ะซะ (0.80)
ข้าวหน้าคอหมูย่างไข่ดองซีอิ๊ว	ข้าวหน้าหมูทอดกระเทียม (0.78)	ข้าวราดกะเพราหมูชาบู (0.76)	ข้าวราดกะเพราหมู (0.76)	ข้าวราดหน้าหมูน้ำมันหอย (0.74)	กต.ผัดซีอิ๊วหมู (0.71)
ก๋วยเตี๋ยวผัดไทยเจ	กต.ต้มยำเจ (0.95)	กต.ราดหน้าเจ (0.92)	กต.หลอดเจ (0.89)	ส้มตำเจ (0.74)	ต้มยำเจ (0.70)
แกงเขียวหวานเจ	ผัดกะเพราเจ (0.92)	ต้มยำเจ (0.91)	ห่อหมกเจ (0.91)	ทอดมันข้าวโพดเจ (0.89)	ส้มตำเจ (0.88)
ปลากะพงมหัสจรรย์	ปลากะพงแป๊ะซะ (0.89)	ปลากะพงสามรส (0.89)	ปลากะพงผัดฉ่า (0.89)	แกงส้มปลากะพง ตัว (0.77)	ปลากะพงนึ่งบ๊วย (0.75)
ก๋วยเตี๋ยวทรงเครื่อง	กต.หลอดทรงเครื่อง (0.87)	กต.หมูสับ (0.85)	กต.หลอดลุยสวน (0.74)	กต.ราดหน้าปลาหมึก (0.72)	กต.ผัดขี้เมาหมู (0.71)
ผัดเห็ดรวม	ผัดผักรวมมิตร (0.68)	กะหล่ำปลีผัดน้ำปลา (0.68)	ผัดผักรวมมิตรหมูกรอบ (0.65)	ผัดเห็ดรวมเจ (0.64)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.63)
กุ้งส่วน	กุ้งแกะ 5 ตัว (0.87)	กุ้งกระเบื้อง (0.87)	ต้มข่ากุ้ง (0.87)	แกงป่ากุ้ง (0.87)	ทอดมันกุ้ง (0.86)
น้ำส้มคั้น	น้ำตะไคร้ (0.14)	กาแฟเย็น (0.12)	กาแฟร้อน (0.10)	มะพร้าวอ่อนหวานเย็น (0.04)	น้ำผึ้งมะนาว (0.01)
ก๋วยเตี๋ยวราดหน้าปลากะพง	กต.ราดหน้ากุ้ง (0.80)	กต.ราดหน้าปลาหมึก (0.76)	ปลากะพงผัดฉ่า (0.75)	ปลากะพงสามรส (0.75)	กต.ผัดขี้เมากุ้ง (0.74)
ข้าวราดกะเพราหมูชาบู	ข้าวราดกะเพราหมู (1.00)	ข้าวราดกะเพราหมูกรอบ (0.86)	ข้าวราดกะเพราไก่ (0.86)	ข้าวราดกะเพราปลาหมึก (0.83)	ข้าวราดกะเพรากุ้ง (0.81)
กุ้งทอดกระเทียมพริกไทย	ปลาหมึกทอดกระเทียมพริกไทย (0.88)	ข้าวหน้ากุ้งทอดกระเทียม (0.86)	ปลากะพงทอดกระเทียม (0.84)	กุ้งนึ่งกระเทียม (0.82)	หมูทอดกระเทียมพริกไทย (0.82)
ข้าวผัดปู	ข้าวผัดหนำเลี้ยบ (0.67)	ข้าวผัดหมูยอ (0.67)	ข้าวผัดกุนเชียง (0.66)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.62)	สลัดปู (0.60)
ทอดมันปลา	ปลาทูทอด (0.91)	ลาบทอด (0.82)	ผัดไทยเกี๊ยวทอด (0.80)	ไข่ชะอมทอด 7 ชิ้น (0.73)	แกงส้มปลาช่อน ทอด (0.70)
น้ำสับปะรดปั่น	น้ำแคนตาลูปปั่น (0.98)	น้ำแตงโมปั่น (0.98)	น้ำลิ้นจี่ปั่น (0.97)	น้ำแก้วมังกรปั่น (0.95)	น้ำมะพร้าวปั่น (0.90)
แพนงกุ้ง	พล่ากุ้ง (0.72)	กุ้งแกะ 5 ตัว (0.72)	ต้มข่ากุ้ง (0.72)	แกงป่ากุ้ง (0.72)	ทอดมันกุ้ง (0.71)
แกงส้มเนื้อปลากะพงทอด	แกงส้มเนื้อปลากะพง ไม่ทอด (0.99)	เนื้อปลากะพงทอดพริกไทยดำ (0.94)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.89)	ต้มยำเนื้อปลากะพง (0.88)	ต้มข่าเนื้อปลากะพง (0.87)
เอ็นหมูน้ำแดง	เต้าหู้น้ำแดงเจ (0.00)	สลัดแฮม (0.00)	นมชมพู (0.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)	พล่ากุ้ง (0.00)
ข้าวหน้าไก่ทอดกระเทียม	ข้าวหน้าปลาหมึกทอดกระเทียม (0.79)	ข้าวหน้าหมูทอดกระเทียม (0.79)	ข้าวหน้ากุ้งทอดกระเทียม (0.75)	ข้าวราดกะเพราปลาหมึก (0.63)	ข้าวหน้าไก่ (0.63)
กะเพราไก่	แกงป่าไก่ (0.81)	ต้มข่าไก่ (0.80)	แกงเขียวหวานไก่ (0.79)	มัสมั่นไก่ (0.76)	ผัดไทยไก่ (0.76)
เมี่ยงเห็ด	ข้าวอบเห็ดหอม (0.88)	ต้มโคล้งเห็ดฟาง (0.85)	ยำเห็ดฟาง (0.64)	ยำเห็ดเข็มทอง (0.55)	ผัดเห็ดเข็มทองน้ำมันหอย (0.39)
โรตีแกงเขียวหวานไก่	กต.ผัดแกงเขียวหวานไก่ (0.95)	แกงเขียวหวานไก่ (0.95)	ผัดไทยไก่ (0.86)	ต้มยำไก่ (0.84)	แกงป่าไก่ (0.83)
ข้าวราดกะเพราไก่	ข้าวราดกะเพราหมู (0.87)	ข้าวราดกะเพราหมูชาบู (0.86)	ข้าวราดกะเพราปลาหมึก (0.86)	ข้าวราดกะเพราหมูกรอบ (0.85)	ข้าวราดกะเพรากุ้ง (0.82)
ต้มยำรวมมิตร	ต้มยำโป๊ะแตก (0.83)	แกงจืดรวมมิตร (0.68)	ผัดผักรวมมิตรหมูกรอบ (0.44)	ยำวุ้นเส้นพม่า (0.41)	ยำวุ้นเส้น (0.40)
ส้มตำเจ	ห่อหมกเจ (0.89)	แกงเขียวหวานเจ (0.88)	ผัดกะเพราเจ (0.88)	หมี่ซั่วเจ (0.87)	ต้มยำเจ (0.86)
ก๋วยเตี๋ยวราดหน้าทะเล	กต.ทะเลน้ำพริกเผา (0.90)	กต.ราดหน้าปลาหมึก (0.72)	ผัดไทยทะเล (0.66)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.65)	กต.ทรงเครื่อง (0.62)
แพนงเนื้อ	แกงป่าเนื้อ (0.72)	เนื้อแดดเดียว (0.71)	เนื้อน้ำตก (0.70)	ลาบเนื้อ (0.68)	แกงเขียวหวานเนื้อ (0.64)
ผัดผักบุ้งไฟแดง	กะหล่ำปลีผัดน้ำปลา (0.89)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.87)	ผัดผักรวมมิตร (0.79)	ปลาหมึกผัดไข่เค็ม (0.78)	ผัดผักรวมมิตรหมูกรอบ (0.78)
น้ำอัญชัญมะนาว	น้ำอัญชัญมะนาวโซดา (0.96)	น้ำมะนาว (0.90)	น้ำเขียวมะนาวโซดา (0.86)	น้ำมะนาวโซดา (0.85)	น้ำอัญชัญ (0.83)
ก๋วยเตี๋ยวราดหน้าไก่	กต.ผัดขี้เมาไก่ (0.95)	กต.ราดหน้าหมูนุ่ม (0.80)	กต.ราดหน้าปลาหมึก (0.79)	ผัดไทยไก่ (0.77)	กต.ผัดขี้เมาหมู (0.74)
ก๋วยเตี๋ยวทะเลน้ำพริกเผา	กต.ราดหน้าทะเล (0.90)	ผัดไทยทะเล (0.74)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.73)	ข้าวผัดทะเล (0.62)	กต.หมูสับ (0.60)
น้ำขิงร้อน	น้ำมะตูมร้อน (0.97)	น้ำขิง (0.85)	น้ำกระเจี๊ยบ (0.80)	น้ำมะตูม (0.80)	น้ำเก็กฮวยรสน้ำผึ้ง (0.78)
สลัดไข่	ไข่พะโล้ (0.66)	ผัดไทยห่อไข่ (0.59)	สลัดผักสด (0.59)	ข้าวผัดไข่ (0.57)	สลัดทูน่า (0.54)
สาคูแคนตาลูป	มะยงชิดลอยแก้ว (0.40)	ข้าวอบสับปะรด (0.39)	ข้าวอบสัปปะรด (0.38)	มะม่วงกวน (0.35)	ลิ้นจี่ลอยแก้ว (0.33)
ต้มข่าเห็ดเจ	ผัดกะเพราเห็ดเจ (0.99)	ต้มยำเห็ดเจ (0.92)	เห็ดสี่สหายเจ (0.90)	ยำเห็ดฟางเจ (0.83)	เต้าหู้ผัดกะเพราเจ (0.76)
น้ำปลาเห็ดฟาง	น้ำกระเจี๊ยบ (0.90)	น้ำมะตูม (0.89)	น้ำขิง (0.88)	น้ำใบเตย (0.85)	น้ำเก็กฮวยรสน้ำผึ้ง (0.83)
เส้นหมี่ผัดกะเฉดเจ	ผัดผักบุ้ง เจ (0.81)	เต้าหู้ผัดถั่วงอกเจ (0.81)	ผัดขนมผักกาดเจ (0.81)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.80)	ผัดคะน้าเจ (0.80)
ลาบหมู	ลาบวุ้นเส้นหมู (0.91)	แกงป่าหมู (0.91)	หมูสะเต๊ะ (0.88)	หมูแดดเดียว (0.88)	แกงเขียวหวานหมู (0.87)
ชาไทย	เฉาก๊วย ชาไทย (0.91)	ไอศครีมชาไทย (0.79)	ชาจีน (0.64)	ชาดำเย็น (0.11)	ส้มตำไทย (0.08)
แกงจืดเต้าหู้วุ้นเส้นหมูสับ	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.87)	แกงจืดหมูสับสาหร่าย (0.79)	แกงจืดผักกาดขาวหมูสับ (0.75)	ข้าวต้มหมูสับ (0.66)	แกงจืดไข่น้ำ (0.66)
ข้าวราดกะเพราเนื้อชัคโรล	ข้าวราดไข่เจียวเนื้อปู (0.86)	ข้าวราดกะเพราเนื้อปลากะพง (0.83)	ข้าวราดกะเพราปลาหมึก (0.76)	ข้าวราดกะเพราหมูกรอบ (0.76)	กะเพราเนื้อ (0.74)
แกงเขียวหวานเนื้อ	แกงเขียวหวานเนื้อพริกขี้หนู (0.95)	โรตีแกงเขียวหวานเนื้อ (0.95)	แกงป่าเนื้อ (0.93)	เนื้อแดดเดียว (0.90)	ลาบเนื้อ (0.87)
แพนงไก่	มัสมั่นไก่ (0.62)	ต้มข่าไก่ (0.62)	แกงป่าไก่ (0.62)	แพนงหมู (0.59)	ลาบไก่ (0.59)
สลัดปู	ข้าวผัดปู (0.60)	คาปูชิโน่ (0.55)	สลัดแฮม (0.48)	สลัดผักสด (0.46)	สลัดทูน่า (0.43)
ส้มตำคอหมูย่าง	คอหมูย่าง (0.92)	ยำคอหมูย่าง (0.88)	ลาบหมู (0.80)	แกงป่าหมู (0.78)	หมูสะเต๊ะ (0.77)
เนื้อปูผัดพริกไทยดำ	เนื้อปูผัดผงกะหรี่ (0.90)	ปูนิ่มผัดพริกไทยดำ (0.87)	ข้าวผัดพริกสดเนื้อ (0.77)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.76)	หมูกรอบผัดพริกเกลือ (0.72)
ข้าวราดกะเพราเนื้อปลากะพง	กะเพราเนื้อปลากะพง (0.89)	เนื้อปลากะพงทอดพริกไทยดำ (0.84)	เนื้อปลากะพงมะนาว (0.84)	ข้าวราดกะเพราเนื้อชัคโรล (0.83)	เนื้อปลากะพงนึ่งมะนาว (0.83)
น้ำเก็กฮวยรสน้ำผึ้ง	น้ำขิง (0.92)	น้ำกระเจี๊ยบ (0.91)	น้ำมะตูม (0.91)	น้ำใบเตย (0.85)	น้ำมะนาว (0.84)
พล่ากุ้งใหญ่	พล่ากุ้ง (0.97)	ต้มข่ากุ้ง (0.93)	แกงป่ากุ้ง (0.93)	ทอดมันกุ้ง (0.91)	กุ้งแกะ 5 ตัว (0.90)
หมูทอดกระเทียมพริกไทย	ข้าวหน้าหมูทอดกระเทียม (0.85)	ปลาหมึกทอดกระเทียมพริกไทย (0.84)	กุ้งทอดกระเทียมพริกไทย (0.82)	ขาหมูทอดส้มตำ (0.79)	น้ำพริกหนุ่มหมูทอด (0.75)
น้ำมะนาวโซดา	น้ำเขียวมะนาวโซดา (0.99)	น้ำมะนาว (0.95)	น้ำแดงมะนาวโซดา (0.94)	น้ำอัญชัญมะนาวโซดา (0.92)	น้ำอัญชัญมะนาว (0.85)
ข้าวราดกะเพราปลาหมึก	ข้าวราดกะเพราหมูกรอบ (0.91)	ข้าวราดกะเพรากุ้ง (0.89)	ข้าวราดกะเพราไก่ (0.86)	ข้าวราดกะเพราหมู (0.84)	ข้าวราดกะเพราหมูชาบู (0.83)
กุ้งส่วนกะทะร้อน	กุ้งส่วน (0.77)	ต้มข่ากุ้ง (0.72)	แกงป่ากุ้ง (0.71)	ข้าวต้มกุ้ง (0.71)	พล่ากุ้งใหญ่ (0.70)
ผัดไทยเกี๊ยวทอด	ปลาทูทอด (0.85)	ปลาช่อนทอดส้มตำ (0.83)	ลาบทอด (0.82)	ทอดมันปลา (0.80)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.76)
ยำผักบุ้งกรอบเจ	ยำวุ้นเส้นเจ (0.82)	ยำเห็ดฟางเจ (0.70)	ผัดผักบุ้ง เจ (0.68)	ต้มยำเจ (0.66)	ผัดขนมผักกาดเจ (0.66)
กาแฟร้อน	กาแฟเย็น (0.58)	ลาเต้ (0.13)	น้ำส้มคั้น (0.10)	โอวัลตินเย็น (0.05)	ไอศครีมช็อกโกแลต (0.04)
เฉาก๊วยชาไทย	ชาไทย (0.91)	ไอศครีมชาไทย (0.86)	ชาจีน (0.63)	ชามะนาว (0.19)	ชาดำเย็น (0.18)
ลาบวุ้นเส้นหมู	ลาบหมู (0.91)	แกงเขียวหวานหมู (0.84)	แกงป่าหมู (0.84)	ผัดไทยหมู (0.83)	กต.ผัดแกงเขียวหวานหมู (0.82)
