label	1st	2nd	3rd	4th	5th
น้ำใบเตย	น้ำมะนาว (0.53)	น้ำตะไคร้ (0.49)	น้ำกระเจี๊ยบ (0.48)	ต้มข่าไก่ (0.40)	น้ำอัญชัญมะนาว (0.34)
ข้าวผัดหมู	ข้าวผัดซีอิ๊วปลาหมึก (0.82)	ข้าวราดกะเพราหมูชาบู (0.38)	เส้นหมี่ผัดกะเฉดกุ้ง (0.38)	มะม่วงกวน (0.27)	กต.หมูสับ (0.23)
น้ำตะไคร้	น้ำมะนาว (0.61)	น้ำใบเตย (0.49)	น้ำกระเจี๊ยบ (0.43)	คอหมูย่าง (0.32)	น้ำอัญชัญ (0.32)
เฉาก๊วย ลูกชิด ขนุน	ขนมผักกาดเจ (0.43)	น้ำตะไคร้ร้อน (0.40)	น้ำอัญชัญมะนาวโซดา (0.37)	สาคูแคนตาลูป (0.35)	กต.ผัดซีอิ๊วเจ (0.35)
ไอศครีมกะทิสด	เฉาก๊วย ชาไทย (0.65)	ข้าวผัดผงกระหรี่กุ้ง (0.55)	ข้าวต้มกระดูกหมู (0.47)	กต.ผัดซีอิ๊วทะเล (0.47)	ไข่พะโล้ (0.36)
น้ำตะไคร้ร้อน	เฉาก๊วย ลูกชิด ขนุน (0.40)	น้ำมะพร้าว (0.32)	จุ๋ยก๊วย (0.28)	กาแฟเย็น (0.26)	ข้าวผัดซีอิ๊วกุ้ง (0.23)
น้ำมะตูม	ข้าวหน้าไก่ (0.53)	แกงจืดเต้าหู้สาหร่ายเจ (0.34)	ปลาหมึกนึ่งมะนาว (0.34)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.28)	กต.หลอดลุยสวน (0.27)
ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว	ข้าวผัดกระเทียม (0.46)	Mont Fleur (0.37)	ข้าวผัดซีอิ๊วไก่ (0.29)	ข้าวผัดเขียวหวานหมู (0.27)	ข้าวหน้ากุ้งทอดกระเทียม (0.22)
ปลากะพงผัดฉ่า	สลัดปู (0.54)	กุ้งผัดพริกขี้หนูสวน (0.42)	ยำตะไคร้ (0.41)	ข้าวหน้าไก่ทอดกระเทียม (0.39)	ปลากะพงแป๊ะซะ (0.34)
แพนงหมู	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.52)	กุ้งผัดหน่อไม้ฝรั่ง (0.39)	สุกี้ยากี้สูตรโบราณหมู (0.34)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.33)	น้ำแคนตาลูปปั่น (0.26)
ข้าวหน้าหมูทอดกระเทียม	ขนมจีบปลากราย (0.43)	ข้าวผัดกุนเชียง (0.38)	ข้าวอบสับปะรด (0.32)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.32)	จุ๋ยก๊วย (0.29)
ต้มยำโป๊ะแตก	แกงเขียวหวานกุ้ง (0.28)	กต.หลอดลุยสวน (0.25)	น้ำพริกลงเรือ (0.23)	กะหล่ำปลีผัดน้ำปลา (0.20)	ไข่เจียวกุ้งสับ (0.20)
ไข่ชะอมทอด 7 ชิ้น	ปลาทูทอด (0.41)	แกงส้มปลาช่อน ทอด (0.40)	กะเพราเนื้อ (0.34)	กุ้งอบเกลือ (0.33)	น้ำพริกกะปิ (0.27)
ไข่ตุ๋นต้มยำทะเลหม้อไฟ	แกงส้มผักรวม (0.99)	แกงส้มกุ้ง (0.58)	กะเพราเนื้อ (0.45)	ปลาทูทอด (0.41)	น้ำพริกกะปิ (0.39)
โรตีแกงเขียวหวานหมู	ปลาหมึกทอดกระเทียมพริกไทย (0.77)	เบียร์ไฮเนเก้น (0.31)	ไข่เจียวกุ้งสับ (0.28)	ซี่โครงขลุกขลิก (0.24)	ผัดผักบุ้งไฟแดง (0.20)
ปลาหมึกผัดผงกระหรี่	ข้าวผัดน้ำพริกเผากุ้ง (0.20)	ปลากะพงทอดน้ำปลา (0.18)	กต.ต้มยำกุ้งน้ำข้น (0.17)	ต้มข่าเนื้อปลากะพง (0.15)	โกโก้เย็น (0.15)
แกงส้มกุ้ง	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.58)	แกงส้มผักรวม (0.57)	กะเพราเนื้อ (0.27)	ปลาทูทอด (0.25)	ปลาช่อนทอดส้มตำ (0.24)
ไก่ผัดเม็ดมะม่วงหิมพานต์	ต้มแซ่บหมูนุ่ม (0.34)	ต้มแซ่บหมูเด้ง (0.31)	ส้มตำคอหมูย่าง (0.29)	เต้าหู้ผัดพริกกระเทียม (0.28)	ต้มแซบกระดูกหมูอ่อน (0.28)
ยำผักบุ้งกรอบ	ปลากะพงทอดน้ำปลา (0.37)	ไก่มะนาว (0.36)	ยำปลาดุกฟู (0.33)	กต.ราดหน้ากุ้ง (0.32)	กต.ผัดซีอิ๊วเนื้อ (0.32)
ขาหมูทอดส้มตำ	เส้นหมี่ผัดกะเฉด (0.35)	ยำเห็ดเข็มทอง (0.32)	กต.ราดหน้าปลากะพง (0.28)	เบียร์สิงห์ (0.27)	ไก่มะนาว (0.27)
ยำทะเล	แกงเผ็ดยอดมะพร้าวกุ้ง (0.85)	กต.ราดหน้าเนื้อ (0.64)	หมูแดดเดียว (0.51)	น้ำพริกกะปิปลาทูทอด (0.34)	ผัดไทยกุ้งสด (0.23)
ต้มแซ่บหมูเด้ง	ข้าวผัดผงกระหรี่หมู (0.62)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.52)	ไก่ผัดเม็ดมะม่วงหิมพานต์ (0.31)	ไก่มะนาว (0.26)	เต้าหู้ผัดพริกกระเทียม (0.25)
ชาดำเย็น	กะเพราหมู (0.57)	คะน้าหมูกรอบ (0.56)	น้ำแดงมะนาวโซดา (0.38)	ส้มตำเคลกรอบ (0.34)	ต้มแซ่บหมูเด้ง (0.23)
ปลาทูทอด	กุ้งอบเกลือ (0.63)	กะเพราเนื้อ (0.63)	น้ำพริกกะปิ (0.50)	ต้มยำเอ็นหมู (0.49)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.41)
แกงจืดเต้าหู้สาหร่ายเจ	ต้มโคล้งปลาดุกฟู (0.55)	ข้าวผัดน้ำพริกหนุ่ม (0.53)	ปลาช่อนแป๊ะซะ (0.40)	เต้าหู้น้ำแดงเจ (0.40)	น้ำมะตูม (0.34)
ต้มโคล้งปลาดุกฟู	ข้าวผัดน้ำพริกหนุ่ม (0.86)	ปลาช่อนแป๊ะซะ (0.71)	แกงจืดเต้าหู้สาหร่ายเจ (0.55)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.25)	จุ๋ยก๊วย (0.22)
กต.ราดหน้าเจ	เห็ดรวมทอดเจ (0.72)	น้ำแคนตาลูปปั่น (0.62)	ผัดขนมผักกาดเจ (0.31)	เผือกทอดเจ (0.29)	เส้นหมี่ผัดกะเฉดเจ (0.28)
ขนมจีบปลากราย	คะน้าปลาเค็ม (0.53)	ซี่โครงขลุกขลิก (0.44)	ข้าวหน้าหมูทอดกระเทียม (0.43)	ข้าวอบสับปะรด (0.27)	ทอดมันกุ้ง (0.24)
มะพร้าวอ่อนหวานเย็น	กุ้งส่วน (0.72)	ไอศครีมกะทิสด (0.30)	กุ้งแกะ 5 ตัว (0.30)	พล่ากุ้ง (0.30)	ยำทูน่า (0.30)
แปะก๋วยกระปุก	พล่ากุ้งใหญ่ (0.54)	ข้าวผัดกระเทียม (0.40)	ข้าวราดกะเพราปลาหมึก (0.28)	ไอศครีมวานิลา (0.23)	แปะก๋วยซอง (0.22)
น้ำมะนาว	น้ำตะไคร้ (0.61)	น้ำใบเตย (0.53)	น้ำกระเจี๊ยบ (0.46)	ข้าวราดกะเพราหมูกรอบ (0.37)	น้ำอัญชัญ (0.36)
พล่าปลาช่อน	ปลาช่อนทอดส้มตำ (0.37)	เมี่ยงชะพลู (0.31)	แกงส้มชะอมไข่ (0.26)	น้ำปลาเห็ดฟาง (0.21)	ยำชะพลูกรอบ (0.18)
หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม	เส้นหมี่ผัดกะเฉดหมู (0.44)	แกงป่าไก่ (0.35)	ปลากะพงนึ่งซีอิ๊ว (0.34)	สลัดกุ้งวาซาบิ (0.32)	ปลาหมึกนึ่งมะนาว (0.29)
แกงเขียวหวานหมู	ลาบหมู (0.62)	ปลาเปรี้ยวหวาน (0.49)	ปูนิ่มผัดผงกระหรี่ (0.45)	แกงส้มปลาช่อน ทอด (0.29)	ยำชะพลูกรอบ (0.22)
กต.หลอดทรงเครื่อง	สุกี้ยากี้สูตรโบราณไก่ (0.42)	เส้นหมี่ผัดกะเฉด (0.34)	คอหมูย่าง (0.32)	ไก่มะนาว (0.28)	ยำวุ้นเส้นพม่า (0.19)
ปลาหมึกทอดกระเทียมพริกไทย	โรตีแกงเขียวหวานหมู (0.77)	เบียร์ไฮเนเก้น (0.30)	ข้าวผัดผงกระหรี่ไก่ (0.19)	ผัดผักบุ้งไฟแดง (0.17)	กุ้งผัดหนำเลี๊ยบ (0.16)
พล่ากุ้ง	กุ้งแกะ 5 ตัว (0.85)	ข้าวผัดปู (0.75)	ยำทูน่า (0.74)	ข้าวผัดซีอิ๊วกุ้ง (0.56)	น้ำเก็กฮวยรสน้ำผึ้ง (0.49)
ต้มยำเนื้อปลากะพง	แกงเลียงกุ้งสด (0.44)	แกงส้มปลาช่อน ทอด (0.28)	ผัดไทยกุ้งสด (0.23)	ลาบวุ้นเส้นหมู (0.23)	แกงเขียวหวานเนื้อ (0.22)
หมูกรอบผัดพริกเกลือ	ปลาช่อนนึ่งมะนาว (0.59)	กต.เนื้อสับ (0.22)	ไข่เจียวเนื้อปู (0.21)	ปลากะพงทอดน้ำปลา (0.16)	ยำผักบุ้งกรอบ (0.12)
กต.ต้มยำกุ้งน้ำข้น	ผัดขนมผักกาดเจ (0.34)	เผือกทอดเจ (0.30)	กต.ผัดไทยเจ (0.25)	หมูแดดเดียว (0.21)	กต.ราดหน้าเจ (0.19)
ข้าวผัดกระเทียม	ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว (0.46)	แปะก๋วยกระปุก (0.40)	แกงเลียงกุ้งสด (0.26)	ยำตะไคร้ (0.25)	Mont Fleur (0.23)
แปะก๋วยซอง	สลัดกุ้งวาซาบิ (0.40)	แกงเลียงกุ้งสด (0.36)	ยำวุ้นเส้นพม่า (0.36)	ข้าวผัดซีอิ๊วกุ้ง (0.31)	ข้าวผัดปู (0.28)
แกงส้มปลากะพง ตัว	ข้าวผัดน้ำพริกเผากุ้ง (0.45)	โกโก้เย็น (0.39)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.30)	กะเพรากุ้ง (0.25)	ปลากะพงนึ่งบ๊วย (0.20)
แกงส้มผักรวม	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.99)	แกงส้มกุ้ง (0.57)	กะเพราเนื้อ (0.45)	ปลาทูทอด (0.41)	น้ำพริกกะปิ (0.39)
ต้มข่าเนื้อปลากะพง	น้ำพริกหนุ่ม (0.67)	ข้าวผัดน้ำพริกเผาหมู (0.24)	ปลากะพงทอดน้ำปลา (0.21)	ยำวุ้นเส้นพม่า (0.21)	ไอศครีมกะทิสด (0.19)
คะน้าปลาเค็ม	ซี่โครงขลุกขลิก (0.58)	ขนมจีบปลากราย (0.53)	ยำเห็ดเข็มทอง (0.39)	ทอดมันกุ้ง (0.33)	กะเพราหมู (0.20)
กะเพราปลาหมึก	ปลาหมึกแดดเดียว (0.33)	ไข่เจียวหมูสับ (0.29)	ไข่พะโล้ (0.26)	ชามะนาว (0.15)	ผัดผักสี่สหายเจ (0.13)
นมชมพู	ผัดผักบุ้ง เจ (0.54)	ลาบทอดเจ (0.29)	แกงเขียวหวานยอดมะพร้าวเจ (0.26)	ทอดมันข้าวโพดเจ (0.23)	กะเพราหมูสับเจ (0.22)
ปลากะพงนึ่งซีอิ๊ว	ยำเอ็นหมู (0.48)	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.34)	น้ำผึ้งมะนาว (0.31)	คอหมูย่าง (0.29)	ชาไทย (0.25)
กต.ผัดไทยเจ	เส้นหมี่ผัดกะเฉดเจ (0.52)	กะเพราหมูสับเจ (0.42)	ส้มตำเจ (0.38)	ต้มข่าเห็ดเจ (0.36)	ทอดมันข้าวโพดเจ (0.29)
แกงเขียวหวานเจ	ยำวุ้นเส้นเจ (0.39)	ผัดผักรวมมิตรหมู (0.30)	เต้าหู้และเผือกทอดเจ (0.26)	เส้นหมี่ผัดกะเฉดเจ (0.23)	ข้าวต้มเนื้อปลากระพง (0.23)
ปลากะพงมหัสจรรย์	มะยงชิดปั่น (0.37)	กุ้งผัดพริกขี้หนูสวน (0.37)	เส้นหมี่ผัดกะเฉดหมู (0.33)	เส้นหมี่ผัดกะเฉด (0.22)	กต.ทรงเครื่อง (0.20)
กต.ทรงเครื่อง	ปลาหมึกผัดกระเทียม (0.51)	สลัดกุ้งวาซาบิ (0.31)	น้ำส้มคั้น (0.26)	ทะเลรวมผัดฉ่า (0.25)	ปลาหมึกนึ่งมะนาว (0.25)
ผัดเห็ดรวม	ผัดไทยกุ้งแม่น้ำ (0.67)	ปลาหมึกนึ่งมะนาว (0.34)	กต.ผัดขี้เมาไก่ (0.29)	เมี่ยงคำ (0.26)	คอหมูย่าง (0.24)
กุ้งส่วน	มะพร้าวอ่อนหวานเย็น (0.72)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.23)	สุกี้ยากี้สูตรโบราณไก่ (0.20)	สุกี้ยากี้สูตรโบราณหมู (0.16)	แพนงหมู (0.15)
น้ำส้มคั้น	ผัดผักรวมมิตรกุ้ง (0.56)	ปลากะพงทอดน้ำปลา (0.46)	ต้มข่ากุ้ง (0.45)	ข้าวราดกะเพราหมู (0.40)	ยำปลาดุกฟู (0.37)
กต.ราดหน้าปลากะพง	ส้มตำไข่เค็ม (0.59)	กต.ราดหน้าเนื้อ (0.48)	แกงส้มเนื้อปลากะพง ทอด (0.43)	ปลาช่อนแป๊ะซะ (0.41)	ขาหมูทอดส้มตำ (0.28)
ข้าวราดกะเพราหมูชาบู	ข้าวผัดซีอิ๊วหมู (0.71)	ข้าวผัดซีอิ๊วปลาหมึก (0.45)	มะม่วงกวน (0.45)	ข้าวผัดหมู (0.38)	น้ำแตงโมปั่น (0.27)
กุ้งทอดกระเทียมพริกไทย	ข้าวต้มหมูสับ (0.47)	มะยงชิดปั่น (0.31)	กาแฟเย็น (0.30)	ผัดผักรวมมิตรกุ้ง (0.29)	กต.หลอดลุยสวน (0.21)
ข้าวผัดปู	พล่ากุ้ง (0.75)	กุ้งแกะ 5 ตัว (0.73)	ยำทูน่า (0.64)	ข้าวผัดซีอิ๊วกุ้ง (0.49)	น้ำเก็กฮวยรสน้ำผึ้ง (0.44)
ทอดมันปลา	เบียร์ไฮเนเก้น (0.34)	ห่อหมกทะเล (0.33)	สลัดไข่ (0.26)	ปลากะพงทอดน้ำปลา (0.24)	ต้มข่ากุ้ง (0.24)
น้ำสับปะรดปั่น	กต.หลอดเจ (0.88)	เนื้อปูผัดพริกไทยดำ (0.24)	ต้มโคล้งปลาดุกฟู (0.16)	ข้าวผัดน้ำพริกหนุ่ม (0.14)	ผัดผักรวมมิตร (0.14)
แพนงกุ้ง	ต้มยำไก่ (0.21)	แกงจืดผักกาดขาวหมูสับ (0.20)	เนื้อน้ำตก (0.10)	ยำชะพลูกรอบ (0.09)	ยำปลาหมึก (0.08)
แกงส้มเนื้อปลากะพง ทอด	ส้มตำไข่เค็ม (0.58)	กต.ราดหน้าปลากะพง (0.43)	ปลาช่อนแป๊ะซะ (0.40)	ผัดผักบุ้งไฟแดง (0.29)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (0.25)
เอ็นหมูน้ำแดง	ข้าวอบสัปปะรด (0.49)	ข้าวผัดพริกสดกุ้ง (0.47)	แปะก๋วย 3 ซอง (0.45)	ข้าวราดกะเพราทะเล (0.39)	ลาบวุ้นเส้นกุ้ง (0.38)
ข้าวหน้าไก่ทอดกระเทียม	สลัดปู (0.69)	ปลากะพงแป๊ะซะ (0.42)	ปลากะพงผัดฉ่า (0.39)	ยำตะไคร้ (0.34)	ข้าวผัดเขียวหวานปลากราย (0.31)
กะเพราไก่	ลาบไก่ (0.69)	เมี่ยงเห็ด (0.67)	แพนงไก่ (0.62)	สลัดโรล (0.56)	ข้าวต้มกระดูกหมู (0.50)
เมี่ยงเห็ด	สลัดโรล (0.71)	ลาบไก่ (0.67)	กะเพราไก่ (0.67)	แพนงไก่ (0.57)	ข้าวต้มกระดูกหมู (0.57)
โรตีแกงเขียวหวานไก่	ไอศครีมวานิลา (0.67)	กต.ราดหน้าไก่ (0.65)	หมูสะเต๊ะ (0.40)	กต.ผัดขี้เมาไก่ (0.36)	ส้มตำกุ้งสด (0.33)
ข้าวราดกะเพราไก่	ข้าวราดกะเพราเจ (0.65)	ข้าวผัดไข่ (0.64)	ยำผักบุ้งกรอบเจ (0.59)	เมี่ยงคำ (0.37)	กต.ผัดขี้เมากุ้ง (0.27)
ต้มยำรวมมิตร	เส้นหมี่ผัดกะเฉดหมู (0.42)	กต.เนื้อสับ (0.40)	ปลาหมึกนึ่งมะนาว (0.30)	หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม (0.24)	น้ำมะตูม (0.21)
ส้มตำเจ	ผัดวุ้นเส้นดอกไม้จีนเจ (0.72)	ผัดผักสี่สหายเจ (0.68)	เต้าหู้ทอดเจ (0.63)	เส้นหมี่ผัดกะเฉดเจ (0.49)	กต.ผัดไทยเจ (0.38)
กต.ราดหน้าทะเล	กุ้งกระเบื้อง (0.58)	ยำวุ้นเส้น (0.33)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.25)	ออส่วนกระทะร้อน (0.23)	เส้นหมี่ผัดกะเฉดกุ้ง (0.02)
แพนงเนื้อ	ข้าวผัดซีอิ๊วไก่ (0.79)	ข้าวราดกะเพราปลาหมึก (0.49)	น้ำมะพร้าวปั่น (0.30)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.21)	เนื้อปลากะพงทอดพริกไทยดำ (0.20)
ผัดผักบุ้งไฟแดง	ซี่โครงหมูทอดกระเทียมพริกไทย (0.53)	ยำถั่วพลู (0.38)	กาแฟร้อน (0.37)	เนื้อปูผัดผงกะหรี่ (0.36)	ส้มตำไทย (0.35)
น้ำอัญชัญมะนาว	ต้มข่าไก่ (0.45)	น้ำใบเตย (0.34)	ส้มตำคอหมูย่าง (0.24)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.23)	กต.ราดหน้าปลากะพง (0.22)
กต.ราดหน้าไก่	ไอศครีมวานิลา (0.67)	โรตีแกงเขียวหวานไก่ (0.65)	หมูสะเต๊ะ (0.31)	แกงเขียวหวานลูกชิ้นปลากราย (0.30)	น้ำเก็กฮวยรสน้ำผึ้ง (0.25)
กต.ทะเลน้ำพริกเผา	ข้าวผัดมันกุ้ง (0.92)	กุ้งผัดเม็ดมะม่วงหิมพานต์ (0.20)	ไก่มะนาว (0.15)	ข้าวผัดเขียวหวานหมู (0.15)	กต.เนื้อสับ (0.07)
น้ำขิงร้อน	กต.ผัดซีอิ๊วกุ้ง (0.65)	ข้าวหน้ากุ้งทอดกระเทียม (0.53)	ข้าวราดกะเพราหมูกรอบ (0.31)	ข้าวผัดน้ำพริกเผาหมู (0.23)	ทอดมันปลา (0.22)
สลัดไข่	ข้าวราดกะเพรากุ้ง (0.77)	น้ำมะนาว (0.31)	น้ำใบเตย (0.27)	ทอดมันปลา (0.26)	กต.ผัดซีอิ๊วหมู (0.23)
สาคูแคนตาลูป	ขนมผักกาดเจ (0.53)	เฉาก๊วย ลูกชิด ขนุน (0.35)	กต.ผัดซีอิ๊วเจ (0.29)	เส้นหมี่ผัดกะเฉดเจ (0.27)	ปลากะพงทอดน้ำปลา (0.26)
ต้มข่าเห็ดเจ	หมูกรอบเจคั่วพริกเกลือ (0.65)	เต้าหู้น้ำแดงเจ (0.58)	เส้นหมี่ผัดกะเฉดเจ (0.56)	ถั่วแขกผัดกาน่าฉ่ายเจ (0.54)	ข้าวผัดเจ (0.44)
น้ำปลาเห็ดฟาง	แพนงไก่ (0.37)	กุ้งผัดหน่อไม้ฝรั่ง (0.27)	พล่าปลาช่อน (0.21)	ขาหมูทอดส้มตำ (0.19)	แกงเขียวหวานลูกชิ้นปลากราย (0.18)
เส้นหมี่ผัดกะเฉดเจ	ต้มข่าเห็ดเจ (0.56)	กต.ผัดไทยเจ (0.52)	ส้มตำเจ (0.49)	หมูกรอบเจคั่วพริกเกลือ (0.48)	ข้าวผัดเจ (0.46)
ลาบหมู	แกงเขียวหวานหมู (0.62)	ปลาเปรี้ยวหวาน (0.53)	แกงส้มปลาช่อน ทอด (0.29)	ข้าวผัดไก่ (0.27)	เมี่ยงเห็ด (0.22)
ชาไทย	เต้าหู้ผัดพริกกระเทียม (0.55)	น้ำมะพร้าว (0.54)	ข้าวผัดเจ (0.51)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.48)	ผัดผักกะเฉด (0.30)
แกงจืดเต้าหู้ วุ้นเส้น หมูสับ	ยำเนื้อออสเตรเลียย่าง (0.37)	กุ้งผัดพริกขี้หนูสวน (0.33)	น้ำขิง (0.32)	กุ้งแช่น้ำปลา (0.31)	น้ำพริกกะปิ (0.26)
ข้าวราดกะเพราเนื้อชัคโรล	ต้มยำเอ็นหมู (0.53)	ทะเลรวมผัดฉ่า (0.37)	ปลาทูทอด (0.36)	น้ำพริกกะปิ (0.34)	กต.ผัดแกงเขียวหวานกุ้ง (0.31)
แกงเขียวหวานเนื้อ	แกงจืดลูกรอก (0.68)	มะม่วงกวน (0.58)	ยำถั่วพลู (0.41)	ต้มยำเนื้อปลากะพง (0.22)	แกงเลียงกุ้งสด (0.16)
แพนงไก่	กะเพราไก่ (0.62)	ลาบไก่ (0.62)	ข้าวผัดไก่ (0.58)	เมี่ยงเห็ด (0.57)	สลัดโรล (0.52)
สลัดปู	ข้าวหน้าไก่ทอดกระเทียม (0.69)	ปลากะพงแป๊ะซะ (0.57)	ปลากะพงผัดฉ่า (0.54)	ยำตะไคร้ (0.47)	กุ้งผัดพริกขี้หนูสวน (0.32)
ส้มตำคอหมูย่าง	ต้มแซ่บหมูนุ่ม (0.47)	ไอศครีมกะทิสด (0.31)	ไก่ผัดเม็ดมะม่วงหิมพานต์ (0.29)	มะพร้าวอ่อนหวานเย็น (0.28)	ยำชะพลูกรอบ (0.28)
เนื้อปูผัดพริกไทยดำ	กุ้งผัดพริกขี้หนูสวน (0.41)	ผัดผักรวมมิตร (0.32)	น้ำขิง (0.31)	น้ำสับปะรดปั่น (0.24)	ส้มตำคอหมูย่าง (0.24)
ข้าวราดกะเพราเนื้อปลากะพง	น้ำเก็กฮวยรสน้ำผึ้ง (0.39)	กต.ราดหน้ากุ้ง (0.39)	กต.ผัดซีอิ๊วเนื้อ (0.39)	ส้มตำไทย (0.35)	ผัดผักกะเฉดไฟแดง (0.30)
น้ำเก็กฮวยรสน้ำผึ้ง	พล่ากุ้ง (0.49)	กุ้งแกะ 5 ตัว (0.46)	ข้าวผัดปู (0.44)	ยำทูน่า (0.41)	ข้าวราดกะเพราเนื้อปลากะพง (0.39)
พล่ากุ้งใหญ่	แปะก๋วยกระปุก (0.54)	ข้าวราดกะเพราปลาหมึก (0.37)	สลัดโรล (0.25)	น้ำพริกลงเรือ (0.23)	โรตีแกงเขียวหวานเนื้อ (0.21)
หมูทอดกระเทียมพริกไทย	ผัดผักกะเฉด (0.35)	หมูแดดเดียว (0.30)	ห่อหมกทะเล (0.16)	ต้มยำกุ้ง (0.15)	ปลากะพงทอดน้ำปลา (0.15)
น้ำมะนาวโซดา	ผัดผักกะเฉดไฟแดง (0.44)	ต้มยำกุ้ง (0.40)	ยำปลาดุกฟู (0.29)	เมี่ยงเห็ด (0.29)	ยำผักบุ้งกรอบ (0.26)
ข้าวราดกะเพราปลาหมึก	ข้าวผัดซีอิ๊วไก่ (0.50)	แพนงเนื้อ (0.49)	พล่ากุ้งใหญ่ (0.37)	น้ำมะพร้าวปั่น (0.33)	ข้าวผัดเขียวหวานไก่ (0.32)
กุ้งส่วนกะทะร้อน	ผัดผักรวมมิตรหมูกรอบ (0.47)	น้ำเขียวมะนาวโซดา (0.36)	แกงเขียวหวานเจ (0.17)	แกงป่าไก่ (0.14)	สลัดกุ้งวาซาบิ (0.14)
ผัดไทยเกี๊ยวทอด	กาแฟเย็น (0.22)	ปลากะพงทอดน้ำปลา (0.20)	น้ำเขียวมะนาวโซดา (0.20)	ไอศครีมวานิลา (0.19)	เมี่ยงเห็ด (0.18)
ยำผักบุ้งกรอบเจ	ข้าวราดกะเพราเจ (0.82)	ข้าวผัดไข่ (0.78)	ข้าวราดกะเพราไก่ (0.59)	เมี่ยงคำ (0.39)	ต้มข่าเห็ดเจ (0.32)
กาแฟร้อน	ลาบทอดเจ (0.52)	ข้าวราดกะเพราหมู (0.44)	ผัดผักบุ้งไฟแดง (0.37)	ยำถั่วพลู (0.36)	น้ำพริกหนุ่มหมูทอด (0.25)
เฉาก๊วย ชาไทย	กต.ผัดซีอิ๊วทะเล (0.86)	ข้าวผัดผงกระหรี่กุ้ง (0.80)	ไอศครีมกะทิสด (0.65)	ข้าวผัดอเมริกัน (0.45)	ข้าวต้มกระดูกหมู (0.42)
ลาบวุ้นเส้นหมู	ผัดผักรวมมิตรหมู (0.43)	ไข่เจียวเนื้อปู (0.39)	คะน้าหมูกรอบ (0.35)	ต้มยำเอ็นหมู (0.24)	ต้มยำเนื้อปลากะพง (0.23)
กต.ราดหน้ากุ้ง	กต.ผัดซีอิ๊วเนื้อ (0.75)	ข้าวราดกะเพราเนื้อปลากะพง (0.39)	ยำผักบุ้งกรอบ (0.32)	ยำปลาดุกฟู (0.24)	น้ำมะนาวโซดา (0.24)
น้ำทะเล	ต้มข่าเนื้อปลากะพง (0.18)	มะม่วงปั่น (0.17)	ข้าวหน้าไก่ทอดกระเทียม (0.13)	แปะก๋วย 3 ซอง (0.13)	กต.ผัดขี้เมาไก่ (0.10)
ข้าวผัดไข่	ข้าวราดกะเพราเจ (0.89)	ยำผักบุ้งกรอบเจ (0.78)	ข้าวราดกะเพราไก่ (0.64)	เมี่ยงคำ (0.42)	น้ำมะนาว (0.32)
หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่	ข้าวต้มเนื้อปลากระพง (0.28)	สปาเก็ตตี้ขี้เมาหมู (0.20)	พล่าปลาช่อน (0.16)	สาคูแคนตาลูป (0.13)	แปะก๋วยกระปุก (0.11)
กุ้งผัดเม็ดมะม่วงหิมพานต์	ข้าวผัดเขียวหวานหมู (0.73)	กต.เนื้อสับ (0.33)	แปะก๋วยซอง (0.25)	กต.ทะเลน้ำพริกเผา (0.20)	ยำปลาดุกฟู (0.15)
กต.ผัดซีอิ๊วเจ	ขนมผักกาดเจ (0.44)	กต.ผัดขี้เมากุ้ง (0.40)	เต้าหู้และเผือกทอดเจ (0.39)	เส้นหมี่ผัดกะเฉดเจ (0.37)	เฉาก๊วย ลูกชิด ขนุน (0.35)
กุ้งนึ่งกระเทียม	แกงจืดผักกาดขาวหมูสับ (0.39)	ปลากะพงทอดน้ำปลา (0.18)	ต้มข่าเนื้อปลากะพง (0.17)	ไก่มะนาว (0.16)	ยำชะพลูกรอบ (0.14)
ข้าวผัดไก่	แพนงไก่ (0.58)	ผัดผักกะเฉด (0.48)	แกงเขียวหวานไก่ (0.42)	เมี่ยงเห็ด (0.30)	ชาไทย (0.29)
