label	1st	2nd	3rd	4th	5th
กะเพราหมู	ข้าวผัดซีอิ๊วปลาหมึก (0.95)	กะเพรากุ้ง (0.95)	ข้าวราดกะเพราปลาหมึก (0.94)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.94)	กต.ผัดแกงเขียวหวานไก่ (0.91)
กุ้งแช่น้ำปลา	กต.ทะเลน้ำพริกเผา (0.98)	น้ำพริกลงเรือ (0.98)	แกงป่ากุ้ง (0.98)	ข้าวราดกะเพรากุ้ง (0.98)	แกงป่าหมู (0.98)
ข้าวราดกะเพราเจ	ลาบวุ้นเส้นหมู (0.97)	เส้นหมี่ผัดกะเฉดทะเล (0.97)	ผัดกะเพราเจ (0.97)	ข้าวราดกะเพราเนื้อปลากะพง (0.96)	ข้าวผัดผงกระหรี่หมู (0.95)
น้ำมะพร้าว	น้ำส้มคั้น (0.84)	แกงส้มกุ้ง (0.79)	ข้าวผัดซีอิ๊วกุ้ง (0.74)	สปาเก็ตตี้กุ้ง (0.73)	กุ้งผัดหน่อไม้ฝรั่ง (0.70)
น้ำใบเตย	น้ำมะตูม (0.99)	มะม่วงมะพร้าวปั่น (0.99)	ข้าวราดกะเพราหมู (0.99)	น้ำกระเจี๊ยบ (0.99)	กต.ทะเลน้ำพริกเผา (0.99)
ข้าวผัดหมู	ข้าวผัดอเมริกัน (0.86)	ข้าวต้มกุ้ง (0.79)	ข้าวผัดเจ (0.78)	สลัดปู (0.77)	ข้าวผัดกุ้ง (0.77)
น้ำตะไคร้	น้ำขิง (0.72)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.57)	สปาเก็ตตี้กุ้ง (0.52)	ยำปลาดุกฟู (0.51)	ขนมผักกาดเจ (0.49)
เฉาก๊วย ลูกชิด ขนุน	แกงเขียวหวานหมู (1.00)	เต้าหู้น้ำแดง (0.99)	แกงเขียวหวานไก่ (0.98)	แกงเขียวหวานกุ้ง (0.98)	แกงเขียวหวานเนื้อ (0.97)
ไอศครีมกะทิสด	ยำถั่วพลู (0.60)	ไอศครีมวานิลา (0.59)	ผักกาดขาวน้ำมันหอย (0.59)	ไอศครีมชาไทย (0.58)	ข้าวผัดซีอิ๊วไก่ (0.58)
น้ำตะไคร้ร้อน	ปลาช่อนทอดส้มตำ (0.98)	คะน้าหมูกรอบ (0.95)	ยำเอ็นหมู (0.89)	ข้าวต้มกระดูกหมู (0.87)	เต้าหู้น้ำแดง (0.87)
น้ำมะตูม	น้ำกระเจี๊ยบ (0.99)	มะม่วงมะพร้าวปั่น (0.99)	กต.ทะเลน้ำพริกเผา (0.99)	ข้าวราดกะเพราหมู (0.99)	น้ำใบเตย (0.99)
ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว	แกงเผ็ดยอดมะพร้าวกุ้ง (0.99)	ปลาดุกฟูขี้เมากะเพรากรอบ (0.99)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.99)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.99)	ยำทะเล (0.99)
ปลากะพงผัดฉ่า	ยำผักบุ้งกรอบเจ (0.98)	แกงจืดผักกาดขาวหมูสับ (0.97)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.97)	ขาหมูทอดส้มตำ (0.97)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.97)
แพนงหมู	แพนงกุ้ง (0.86)	ขนมจีบปลากราย (0.80)	ทอดมันปลา (0.73)	น้ำอัญชัญ (0.73)	ข้าวผัดมันกุ้ง (0.72)
ข้าวหน้าหมูทอดกระเทียม	ซี่โครงหมูทอดกระเทียมพริกไทย (1.00)	แกงเผ็ดยอดมะพร้าวหมู (1.00)	แกงเผ็ดยอดมะพร้าวกุ้ง (1.00)	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.99)	fruitlover (0.99)
ต้มยำโป๊ะแตก	น้ำขิงร้อน (0.96)	น้ำมะนาวปั่น (0.96)	ผัดผักกะเฉดไฟแดง (0.95)	แกงส้มผักรวม (0.95)	ยำผักบุ้งกรอบ (0.95)
ไข่ชะอมทอด 7 ชิ้น	กต.ราดหน้ากุ้ง (0.48)	เนื้อแดดเดียว (0.48)	ผัดผักบุ้งไฟแดง (0.47)	ข้าวอบสัปปะรด (0.46)	แพนงกุ้ง (0.46)
ไข่ตุ๋นต้มยำทะเลหม้อไฟ	ต้มแซ่บหมูเด้ง (1.00)	ข้าวผัดพริกสดกุ้ง (1.00)	ต้มแซ่บกระดูกหมู (0.99)	แกงจืดลูกรอก (0.99)	ผัดไทยทะเล (0.99)
โรตีแกงเขียวหวานหมู	ปลากะพงสามรส (0.97)	ยำวุ้นเส้น (0.97)	โรตีแกงเขียวหวานไก่ (0.96)	หมูกรอบเจคั่วพริกเกลือ (0.96)	เต้าหู้ผัดพริกกระเทียม (0.96)
ปลาหมึกผัดผงกระหรี่	ข้าวราดกะเพราเนื้อชัคโรล (0.85)	หมูกรอบผัดพริกเกลือ (0.85)	ปลาหมึกผัดกระเทียม (0.84)	กุ้งผัดผงกะหรี่ (0.83)	เนื้อปูผัดผงกะหรี่ (0.83)
แกงส้มกุ้ง	น้ำมะพร้าว (0.79)	น้ำส้มคั้น (0.79)	ข้าวผัดซีอิ๊วกุ้ง (0.77)	สปาเก็ตตี้กุ้ง (0.74)	กุ้งผัดหน่อไม้ฝรั่ง (0.66)
ไก่ผัดเม็ดมะม่วงหิมพานต์	ข้าวอบสับปะรด (1.00)	ปลาช่อนนึ่งมะนาว (1.00)	กุ้งอบเกลือ (1.00)	ปลากะพงมหัสจรรย์ (1.00)	ลาบกุ้ง (1.00)
ยำผักบุ้งกรอบ	แกงส้มผักรวม (1.00)	ผัดผักกะเฉดไฟแดง (0.98)	ต้มยำโป๊ะแตก (0.95)	น้ำมะนาวปั่น (0.94)	น้ำขิงร้อน (0.91)
ขาหมูทอดส้มตำ	แกงจืดลูกรอก (1.00)	ต้มแซ่บหมูเด้ง (1.00)	ผัดไทยทะเล (1.00)	ยำผักบุ้งกรอบเจ (0.99)	ข้าวผัดพริกสดกุ้ง (0.99)
ยำทะเล	Evian (1.00)	fruitlover (1.00)	ปลาดุกฟูขี้เมากะเพรากรอบ (1.00)	ยำหอยนางรม (0.99)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.99)
ต้มแซ่บหมูเด้ง	แกงจืดลูกรอก (1.00)	ไข่ตุ๋นต้มยำทะเลหม้อไฟ (1.00)	ข้าวผัดพริกสดกุ้ง (1.00)	ต้มแซ่บกระดูกหมู (1.00)	ขาหมูทอดส้มตำ (1.00)
ชาดำเย็น	ผัดผักบุ้ง เจ (1.00)	หมูน้ำตก (1.00)	กะเพราไก่ (1.00)	แพนงเนื้อ (1.00)	น้ำแดงมะนาวโซดา (1.00)
ปลาทูทอด	มะม่วงปั่น (0.85)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.79)	กต.ผัดแกงเขียวหวานไก่ (0.74)	กะเพราหมู (0.72)	ข้าวผัดน้ำพริกหนุ่ม (0.70)
แกงจืดเต้าหู้สาหร่ายเจ	แกงเขียวหวานลูกชิ้นปลากราย (0.91)	ยำเห็ดฟาง (0.91)	แกงเผ็ดยอดมะพร้าวเจ (0.90)	แกงเขียวหวานเนื้อพริกขี้หนู (0.90)	ยำเห็ดฟางเจ (0.89)
ต้มโคล้งปลาดุกฟู	ข้าวผัดผงกระหรี่กุ้ง (0.94)	เนื้อปูผัดผงกะหรี่ (0.94)	ข้าวราดกะเพราเนื้อปลากะพง (0.93)	ปลาหมึกผัดกระเทียม (0.93)	ข้าวผัดผงกระหรี่หมู (0.93)
กต.ราดหน้าเจ	กุ้งส่วนกะทะร้อน (0.93)	กต.ต้มยำกุ้งน้ำข้น (0.92)	ปลาช่อนทอดส้มตำ (0.87)	ข้าวราดไข่เจียว (0.87)	เอ็นหมูน้ำแดง (0.86)
ขนมจีบปลากราย	แพนงกุ้ง (0.85)	ทอดมันปลา (0.81)	แพนงหมู (0.80)	ข้าวอบสัปปะรด (0.80)	น้ำอัญชัญ (0.80)
มะพร้าวอ่อนหวานเย็น	น้ำอัญชัญ (0.82)	ยำถั่วพลู (0.79)	น้ำเขียวมะนาวโซดา (0.77)	แพนงกุ้ง (0.77)	ข้าวผัดซีอิ๊วไก่ (0.76)
แปะก๋วยกระปุก	ยำผักกะเฉด (0.98)	ต้มแซบกระดูกหมูอ่อน (0.97)	ปลากะพงแป๊ะซะ (0.97)	ต้มยำเนื้อปลากะพง (0.97)	ยำชะพลูกรอบ (0.97)
น้ำมะนาว	น้ำผึ้งมะนาว (0.86)	ข้าวผัดเจ (0.73)	ข้าวต้มกุ้ง (0.72)	สลัดปู (0.72)	ข้าวผัดอเมริกัน (0.69)
พล่าปลาช่อน	กุ้งผัดเม็ดมะม่วงหิมพานต์ (1.00)	ข้าวผัดเขียวหวานกุ้ง (1.00)	ข้าวผัดซีอิ๊วหมู (1.00)	น้ำอัญชัญมะนาว (1.00)	น้ำแดงมะนาวโซดา (1.00)
หอยแมลงภู่นิวซีแลนด์อบเนยกระเทียม	ข้าวอบเห็ดหอม (0.94)	ข้าวราดไข่เจียว (0.94)	ปลาหมึกนึ่งมะนาว (0.94)	ข้าวผัดเขียวหวานหมู (0.93)	ข้าวผัดเขียวหวานไก่ (0.93)
แกงเขียวหวานหมู	เฉาก๊วย ลูกชิด ขนุน (1.00)	เต้าหู้น้ำแดง (1.00)	แกงเขียวหวานไก่ (0.99)	แกงเขียวหวานเนื้อ (0.98)	แกงเขียวหวานกุ้ง (0.97)
กต.หลอดทรงเครื่อง	กต.เนื้อสับ (0.99)	กต.ทรงเครื่อง (0.98)	กต.ราดหน้าหมูนุ่ม (0.98)	กต.หมูสับ (0.98)	ซี่โครงขลุกขลิก (0.96)
ปลาหมึกทอดกระเทียมพริกไทย	ข้าวราดไข่เจียวเนื้อปู (0.99)	ไข่เจียวหอยนางรม (0.99)	กะเพราเนื้อ (0.99)	ข้าวหน้ากุ้งทอดกระเทียม (0.99)	โรตีแกงเขียวหวานเนื้อ (0.99)
พล่ากุ้ง	น้ำมะนาวโซดา (0.76)	ต้มข่ากุ้ง (0.67)	เบียร์ไฮเนเก้น (0.65)	ข้าวผัดซีอิ๊วกุ้ง (0.64)	ขนมผักกาดเจ (0.63)
ต้มยำเนื้อปลากะพง	ยำชะพลูกรอบ (1.00)	ต้มแซบกระดูกหมูอ่อน (1.00)	ปลากะพงแป๊ะซะ (0.99)	ยำผักกะเฉด (0.98)	แปะก๋วยกระปุก (0.97)
หมูกรอบผัดพริกเกลือ	กุ้งผัดผงกะหรี่ (0.96)	กะเพรากุ้ง (0.94)	ข้าวผัดผงกระหรี่กุ้ง (0.93)	เนื้อปูผัดผงกะหรี่ (0.93)	ข้าวผัดผงกระหรี่ปลาหมึก (0.92)
กต.ต้มยำกุ้งน้ำข้น	กุ้งส่วนกะทะร้อน (0.96)	กต.ราดหน้าเจ (0.92)	เผือกทอดเจ (0.89)	แกงเขียวหวานหมูพริกขี้หนู (0.89)	คะน้าหมูกรอบ (0.89)
ข้าวผัดกระเทียม	ปลาทูทอด (0.52)	โกโก้เย็น (0.49)	กุ้งกระเบื้อง (0.47)	มะม่วงปั่น (0.47)	ห่อหมกทะเล (0.47)
แปะก๋วยซอง	เต้าหู้ผัดถั่วงอกเจ (1.00)	ผัดไทยกุ้งแม่น้ำ (1.00)	ผัดมะกะโรนีกุ้ง (1.00)	ยำเห็ดเข็มทอง (1.00)	ข้าวราดกะเพราทะเล (1.00)
แกงส้มปลากะพง ตัว	สุกี้ยากี้สูตรโบราณไก่ (0.99)	สุกี้ยากี้สูตรโบราณหมู (0.99)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.99)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.99)	แกงส้มเนื้อปลากะพง ทอด (0.98)
แกงส้มผักรวม	ยำผักบุ้งกรอบ (1.00)	ผัดผักกะเฉดไฟแดง (0.99)	ต้มยำโป๊ะแตก (0.95)	น้ำมะนาวปั่น (0.95)	น้ำขิงร้อน (0.92)
ต้มข่าเนื้อปลากะพง	ข้าวผัดปลาหมึก (0.94)	ข้าวผัดเขียวหวานปลากราย (0.92)	ปลากะพงนึ่งซีอิ๊ว (0.92)	ผัดคะน้าเจ (0.86)	ข้าวผัดปู (0.85)
คะน้าปลาเค็ม	ข้าวผัดไก่ (0.60)	กต.ราดหน้ากุ้ง (0.57)	กต.ราดหน้าไก่ (0.57)	เมี่ยงคำ (0.54)	ไก่มะนาว (0.52)
กะเพราปลาหมึก	ผัดผักรวมมิตรหมูกรอบ (0.98)	สปาเก็ตตี้ขี้เมาหมู (0.98)	ผัดขนมผักกาดเจ (0.98)	ผัดผักรวมมิตรหมู (0.98)	ลาบวุ้นเส้นหมู (0.98)
นมชมพู	เฉาก๊วย นมชมพู (0.47)	ยำตะไคร้ (0.43)	ส้มตำไทย (0.42)	ต้มยำไก่ (0.40)	ผัดผักบุ้งไฟแดง (0.39)
ปลากะพงนึ่งซีอิ๊ว	ข้าวอบเห็ดหอม (0.94)	ต้มข่าเนื้อปลากะพง (0.92)	ยำเอ็นหมู (0.92)	ข้าวผัดปลาหมึก (0.91)	ปลากะพงทอดน้ำปลา (0.90)
ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว	หมูกรอบทอดเจ (0.98)	เห็ดรวมทอดเจ (0.98)	ต้มแซ่บหมูนุ่ม (0.96)	แกงเขียวหวานยอดมะพร้าวเจ (0.93)	ทอดมันข้าวโพดเจ (0.93)
กต.ผัดไทยเจ	กต.ผัดซีอิ๊วทะเล (0.96)	เห็ดสี่สหายเจ (0.94)	กต.ราดหน้าปลากะพง (0.92)	ผัดผักสี่สหายเจ (0.91)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.91)
แกงเขียวหวานเจ	น้ำทะเล (1.00)	ต้มข่าไก่ (1.00)	ปลากะพงนึ่งมะนาว (1.00)	ต้มยำเห็ดเจ (1.00)	ลาบกุ้ง (0.99)
ปลากะพงมหัสจรรย์	ออส่วนกระทะร้อน (1.00)	ข้าวผัดซีอิ๊วหมู (1.00)	กุ้งผัดเม็ดมะม่วงหิมพานต์ (1.00)	กุ้งอบเกลือ (1.00)	ข้าวอบสับปะรด (1.00)
กต.ทรงเครื่อง	กต.หลอดทรงเครื่อง (0.98)	ซี่โครงขลุกขลิก (0.98)	กต.เนื้อสับ (0.98)	ปอเปี๊ยะบานาน่าลีฟ (0.98)	กต.ราดหน้าหมูนุ่ม (0.95)
ผัดเห็ดรวม	เนื้อออสเตรเลียผัดน้ำมันหอย (0.98)	ข้าวผัดน้ำพริกลงเรือ (0.97)	ข้าวราดหน้าหมูน้ำมันหอย (0.96)	กต.ราดหน้าเนื้อ (0.96)	กต.ผัดซีอิ๊วเนื้อ (0.95)
กุ้งส่วน	กุ้งกระเบื้อง (0.89)	ผัดไทยกุ้งสด (0.65)	ซี่โครงขลุกขลิก (0.63)	กต.ผัดซีอิ๊วเจ (0.63)	ปอเปี๊ยะบานาน่าลีฟ (0.63)
น้ำส้มคั้น	น้ำมะพร้าว (0.84)	สปาเก็ตตี้กุ้ง (0.80)	แกงส้มกุ้ง (0.79)	ข้าวผัดซีอิ๊วกุ้ง (0.78)	น้ำเขียวมะนาวโซดา (0.69)
กต.ราดหน้าปลากะพง	ข้าวราดหน้าเนื้อน้ำมันหอย (0.93)	กต.ผัดไทยเจ (0.92)	เห็ดสี่สหายเจ (0.90)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.89)	กต.ผัดซีอิ๊วทะเล (0.88)
ข้าวราดกะเพราหมูชาบู	ข้าวราดกะเพราไก่ (1.00)	ผัดผักกะเฉด (0.99)	เนื้อปลากะพงนึ่งมะนาว (0.99)	ส้มตำเคลกรอบ (0.99)	ผัดมะกะโรนีไก่ (0.99)
กุ้งทอดกระเทียมพริกไทย	ปูนิ่มผัดพริกไทยดำ (0.99)	ไก่ทอดกระเทียมพริกไทย (0.99)	ผัดผักรวมมิตร (0.98)	ลาบวุ้นเส้นกุ้ง (0.98)	ผัดกะเพราเห็ดเจ (0.98)
ข้าวผัดปู	ต้มข่าเห็ดเจ (0.98)	สลัดกุ้งวาซาบิ (0.98)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.96)	แกงเขียวหวานลูกชิ้นปลากราย (0.94)	เนื้อน้ำตก (0.93)
ทอดมันปลา	ข้าวผัดมันกุ้ง (0.83)	ขนมจีบปลากราย (0.81)	แพนงกุ้ง (0.80)	น้ำอัญชัญ (0.79)	ข้าวผัดอเมริกัน (0.76)
น้ำสับปะรดปั่น	น้ำมะพร้าวปั่น (0.99)	ข้าวผัดน้ำพริกเผาไก่ (0.99)	ข้าวราดกะเพรากุ้ง (0.98)	กุ้งแช่น้ำปลา (0.98)	กต.ผัดขี้เมากุ้ง (0.97)
แพนงกุ้ง	แพนงหมู (0.86)	ขนมจีบปลากราย (0.85)	น้ำอัญชัญ (0.83)	ทอดมันปลา (0.80)	ข้าวผัดอเมริกัน (0.80)
แกงส้มเนื้อปลากะพง ทอด	แกงส้มเนื้อปลากะพง ไข่ชะอม (1.00)	แกงส้มเนื้อปลากะพง ไม่ทอด (1.00)	ยำผักบุ้งกรอบเจ (0.99)	ผัดไทยทะเล (0.99)	ขาหมูทอดส้มตำ (0.99)
เอ็นหมูน้ำแดง	ข้าวผัดเขียวหวานหมู (0.99)	ข้าวผัดเขียวหวานไก่ (0.98)	ปลาหมึกนึ่งมะนาว (0.98)	ข้าวราดไข่เจียว (0.98)	หมี่ซั่วเจ (0.96)
ข้าวหน้าไก่ทอดกระเทียม	ลาบทอด (0.99)	ข้าวผัดน้ำพริกเผาเนื้อปลากระพง (0.98)	ข้าวต้มเนื้อปลากระพง (0.98)	แกงเผ็ดยอดมะพร้าวไก่ (0.98)	ข้าวหมูกรอบคั่วพริกเกลือ ไข่เป็ดดาว (0.98)
กะเพราไก่	แพนงเนื้อ (1.00)	ปลาช่อนแป๊ะซะ (1.00)	หมูสะเต๊ะ (1.00)	หมูน้ำตก (1.00)	ผัดผักบุ้ง เจ (1.00)
เมี่ยงเห็ด	น้ำอัญชัญ (0.70)	น้ำแก้วมังกรปั่น (0.70)	ข้าวผัดซีอิ๊วกุ้ง (0.68)	มะพร้าวอ่อนหวานเย็น (0.68)	แพนงกุ้ง (0.65)
โรตีแกงเขียวหวานไก่	แกงจืดหมูสับสาหร่าย (0.99)	เต้าหู้ผัดพริกกระเทียม (0.98)	ปลากะพงสามรส (0.98)	ปลาหมึกทอดกระเทียมพริกไทย (0.98)	ข้าวราดไข่เจียวเนื้อปู (0.98)
ข้าวราดกะเพราไก่	ข้าวราดกะเพราหมูชาบู (1.00)	ส้มตำเคลกรอบ (0.99)	เนื้อปลากะพงนึ่งมะนาว (0.99)	ผัดผักกะเฉด (0.99)	ข้าวราดกะเพราทะเล (0.99)
ต้มยำรวมมิตร	สุกี้ยากี้สูตรโบราณกุ้ง (0.98)	ห่อหมกเจ (0.96)	แกงส้มชะอมไข่ (0.95)	ปลากะพงนึ่งบ๊วย (0.95)	สลัดผักสด (0.95)
ส้มตำเจ	ข้าวหน้าปลาหมึกทอดกระเทียม (0.99)	ยำชะพลูกรอบ (0.96)	ต้มยำเนื้อปลากะพง (0.95)	กะหล่ำปลีผัดน้ำปลา (0.95)	น้ำส้มปั่น (0.95)
กต.ราดหน้าทะเล	ข้าวผัดมันกุ้ง (0.71)	กต.ราดหน้าปลาหมึก (0.71)	หมูแดดเดียว (0.69)	ต้มยำกุ้ง (0.68)	กต.ราดหน้ากุ้ง (0.68)
แพนงเนื้อ	กะเพราไก่ (1.00)	ปลาช่อนแป๊ะซะ (1.00)	หมูสะเต๊ะ (1.00)	หมูน้ำตก (1.00)	ผัดผักบุ้ง เจ (1.00)
ผัดผักบุ้งไฟแดง	ทอดมันกุ้ง (0.72)	ข้าวผัดมันกุ้ง (0.72)	แพนงกุ้ง (0.70)	หมูแดดเดียว (0.68)	ผัดไทยไก่ (0.68)
น้ำอัญชัญมะนาว	น้ำแดงมะนาวโซดา (1.00)	ข้าวผัดเขียวหวานกุ้ง (1.00)	ปลาช่อนแป๊ะซะ (1.00)	กะเพราไก่ (1.00)	ผัดผักบุ้ง เจ (1.00)
กต.ราดหน้าไก่	กต.ราดหน้ากุ้ง (0.90)	ข้าวผัดไก่ (0.70)	กต.ราดหน้าทะเล (0.66)	หมูแดดเดียว (0.61)	ส้มตำไทย (0.61)
กต.ทะเลน้ำพริกเผา	น้ำพริกลงเรือ (1.00)	ข้าวราดกะเพราหมู (0.99)	มะม่วงมะพร้าวปั่น (0.99)	แกงป่ากุ้ง (0.99)	น้ำมะตูม (0.99)
น้ำขิงร้อน	น้ำมะนาวปั่น (0.98)	ต้มยำโป๊ะแตก (0.96)	ผัดผักกะเฉดไฟแดง (0.95)	ผัดมะกะโรนีกุ้ง (0.94)	แปะก๋วยซอง (0.94)
สลัดไข่	ส้มตำไข่เค็ม (0.94)	ยำวุ้นเส้นพม่า (0.93)	ยำคอหมูย่าง (0.91)	ข้าวผัดพริกสดไก่ (0.89)	ส้มตำคอหมูย่าง (0.86)
สาคูแคนตาลูป	ชาไทย (0.95)	ข้าวผัดน้ำพริกเผากุ้ง (0.93)	ข้าวผัดน้ำพริกเผาหมู (0.93)	กต.ผัดซีอิ๊วเนื้อ (0.92)	แพนงไก่ (0.92)
ต้มข่าเห็ดเจ	สลัดกุ้งวาซาบิ (0.98)	หอยแมลงภู่นิวซีแลนด์อบหม้อดิน (0.98)	ข้าวผัดปู (0.98)	แกงเขียวหวานลูกชิ้นปลากราย (0.96)	เนื้อน้ำตก (0.93)
น้ำปลาเห็ดฟาง	ลาบวุ้นเส้นกุ้ง (0.98)	ทะเลรวมผัดฉ่า (0.98)	กุ้งทอดกระเทียมพริกไทย (0.98)	ไก่ทอดกระเทียมพริกไทย (0.97)	หมูทอดกระเทียมพริกไทย (0.97)
เส้นหมี่ผัดกะเฉดเจ	ผัดกะเพราเห็ดเจ (0.98)	ปูนิ่มผัดผงกระหรี่ (0.98)	เส้นหมี่ผัดกะเฉดทะเล (0.98)	ผัดกะเพราเจ (0.98)	เส้นหมี่ผัดกะเฉดหมู (0.98)
ลาบหมู	ข้าวผัดซีอิ๊วปลาหมึก (0.96)	น้ำพริกกะปิ (0.94)	ข้าวผัดผงกระหรี่กุ้ง (0.93)	ข้าวผัดผงกระหรี่หมู (0.93)	ข้าวราดกะเพราปลาหมึก (0.92)
ชาไทย	สาคูแคนตาลูป (0.95)	แพนงไก่ (0.95)	ผัดไทยห่อไข่ (0.95)	ข้าวผัดน้ำพริกเผาไก่ (0.95)	กาแฟร้อน (0.94)
แกงจืดเต้าหู้ วุ้นเส้น หมูสับ	แกงจืดเต้าหู้ หมูสับ สาหร่าย (1.00)	ยำหอยนางรม (1.00)	ปลาดุกฟูขี้เมากะเพรากรอบ (1.00)	Evian (1.00)	ซี่โครงหมูทอดกระเทียมพริกไทย (1.00)
ข้าวราดกะเพราเนื้อชัคโรล	ต้มโคล้งปลาดุกฟู (0.92)	เนื้อปูผัดผงกะหรี่ (0.91)	กุ้งผัดผงกะหรี่ (0.91)	หมูกรอบผัดพริกเกลือ (0.91)	ข้าวราดกะเพราปลาหมึก (0.90)
แกงเขียวหวานเนื้อ	แกงเขียวหวานไก่ (0.98)	เต้าหู้น้ำแดง (0.98)	ข้าวผัดเขียวหวานเนื้อ (0.98)	แกงเขียวหวานหมู (0.98)	เฉาก๊วย ลูกชิด ขนุน (0.97)
แพนงไก่	กุ้งแช่น้ำปลา (0.96)	ชามะนาว (0.95)	ชาไทย (0.95)	ข้าวผัดน้ำพริกเผาไก่ (0.95)	ผัดไทยห่อไข่ (0.95)
สลัดปู	ข้าวผัดหมู (0.77)	ข้าวต้มกุ้ง (0.77)	ข้าวผัดอเมริกัน (0.73)	ข้าวผัดเจ (0.72)	น้ำมะนาว (0.72)
ส้มตำคอหมูย่าง	ข้าวผัดพริกสดไก่ (0.96)	สุกี้ยากี้สูตรโบราณทะเล (0.96)	ส้มตำกุ้งสด (0.89)	ส้มตำไข่เค็ม (0.88)	ยำวุ้นเส้นพม่า (0.88)
เนื้อปูผัดพริกไทยดำ	กต.ผัดขี้เมากุ้ง (0.97)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.97)	หอยแมลงภู่นิวซีแลนด์ส่วนกะทะร้อน (0.96)	ผัดเห็ดรวมเจ (0.96)	น้ำสับปะรดปั่น (0.96)
ข้าวราดกะเพราเนื้อปลากะพง	ลาบวุ้นเส้นกุ้ง (0.96)	ลาบวุ้นเส้นหมู (0.96)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.96)	ผัดผักรวมมิตรหมูกรอบ (0.96)	ข้าวผัดผงกระหรี่หมู (0.96)
น้ำเก็กฮวยรสน้ำผึ้ง	ไอศครีมชาไทย (0.80)	ผักกาดขาวน้ำมันหอย (0.78)	ขนมจีบปลากราย (0.73)	ยำถั่วพลู (0.71)	ข้าวผัดซีอิ๊วไก่ (0.70)
พล่ากุ้งใหญ่	น้ำอัญชัญ (0.29)	หมี่ซั่วเจ (0.29)	เมี่ยงเห็ด (0.29)	กุ้งส่วน (0.29)	ไข่เจียวหอยนางรม (0.28)
หมูทอดกระเทียมพริกไทย	ผัดขนมผักกาดเจ (0.99)	ผัดผักรวมมิตรหมูกรอบ (0.99)	ผัดผักรวมมิตร (0.99)	ปูนิ่มผัดผงกระหรี่ (0.99)	ปูนิ่มทอดกระเทียม (0.99)
น้ำมะนาวโซดา	พล่ากุ้ง (0.76)	ข้าวผัดซีอิ๊วกุ้ง (0.73)	น้ำเขียวมะนาวโซดา (0.72)	กุ้งผัดหน่อไม้ฝรั่ง (0.67)	น้ำส้มคั้น (0.66)
ข้าวราดกะเพราปลาหมึก	ข้าวผัดซีอิ๊วปลาหมึก (0.95)	กะเพราหมู (0.94)	กต.ผัดแกงเขียวหวานไก่ (0.94)	ลาบหมู (0.92)	ข้าวผัดผงกระหรี่กุ้ง (0.91)
กุ้งส่วนกะทะร้อน	กต.ต้มยำกุ้งน้ำข้น (0.96)	กต.ราดหน้าเจ (0.93)	ไข่เจียวเนื้อปู (0.89)	คะน้าหมูกรอบ (0.89)	เผือกทอดเจ (0.88)
ผัดไทยเกี๊ยวทอด	ข้าวผัดพริกสดหมู (0.99)	สุกี้ยากี้สูตรโบราณไก่ (0.97)	สุกี้ยากี้สูตรโบราณหมู (0.96)	แกงส้มปลากะพง ตัว (0.96)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.95)
ยำผักบุ้งกรอบเจ	แกงส้มเนื้อปลากะพง ไข่ชะอม (1.00)	ขาหมูทอดส้มตำ (0.99)	แกงส้มเนื้อปลากะพง ไม่ทอด (0.99)	แกงส้มเนื้อปลากะพง ทอด (0.99)	ผัดไทยทะเล (0.99)
กาแฟร้อน	น้ำมะพร้าวปั่น (0.97)	ข้าวผัดน้ำพริกเผาไก่ (0.97)	น้ำสับปะรดปั่น (0.96)	กุ้งแช่น้ำปลา (0.96)	ผัดไทยห่อไข่ (0.96)
เฉาก๊วย ชาไทย	ผัดมะกะโรนีไก่ (1.00)	ผัดมะกะโรนีหมู (1.00)	เนื้อปลากะพงนึ่งมะนาว (1.00)	ผัดผักกะเฉด (1.00)	ผัดมะกะโรนีกุ้ง (1.00)
ลาบวุ้นเส้นหมู	ลาบวุ้นเส้นกุ้ง (0.99)	เส้นหมี่ผัดกะเฉดทะเล (0.99)	ผัดผักรวมมิตรหมูกรอบ (0.99)	ผัดผักรวมมิตร (0.99)	ผัดกะเพราเห็ดเจ (0.98)
